小区,小区地址,PRI,AGE,YEAR,FAR,GRE,CAR,PRO,物业类型
回龙路小区,越秀-北京路-回龙路10号,32400,2000年,70年,1.50,30.0%,1,1.00元/平米/月,住宅
寺右二横路16号大院,越秀-共和路-寺右二横路16号,47600,1986年,70年,2.00,20.0%,1,1.00元/平米/月,住宅
环市东路322-404号小区,越秀-建设-环市东路322-404号,41000,2006年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
犀牛路18号小区,越秀-环市东-犀牛路18号,46200,2007年,70年,1.90,30.0%,0,1.50元/平米/月,住宅
广州市中级人民法院宿舍,越秀-农讲所-仓边路26号,41200,2012年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
广九大马路8-18号小区,越秀-东川-广九大马路8-18号,38800,1990年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
北站新街1-35号小区,越秀-流花-北站新街1-35号,19200,2000年,70年,1.50,30.0%,1,1.00元/平米/月,住宅
共和路76-80号小区,越秀-共和路-共和路76-80号,62000,2004年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
瑶泉街小区,越秀-流花-瑶泉街1-5号,22334,1996年,70年,2.00,10.0%,1,1.00元/平米/月,住宅
筑溪西街小区,越秀-东川-筑溪西6号,35800,2006年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
东湖铭泰公馆,越秀-东湖-东湖西路永胜中沙4-5号,21530,2014年,40年,2.50,30.0%,0,5.00元/平米/月,商住楼
方圆越秀时光,越秀-东山口-东沙角路42号,25671,2015年,50年,2.50,30.0%,0,0.90元/平米/月,住宅
富力东山新天地商住楼,越秀-五羊新城-广州大道,39452,2016年,50年,3.80,30.0%,0,0.90元/平米/月,商住楼
云鹤南街小区,越秀-环市东-云鹤南街,44447,1996年,70年,2.60,38.0%,1,1.00元/平米/月,住宅
金亚花园(别墅),越秀-二沙岛-大通路,152184,1998年、1998年,70年,0.28,40.0%,0,6.90元/平米/月,别墅
广兴华花园,越秀-五羊新城-寺右南二街18号,48000,2000年,70年,0.45,45.0%,0,1.00元/平米/月,别墅
花城苑别墅(越秀),越秀-二沙岛-松涛街,110868,1993年,70年,0.65,30.0%,1,2.00元/平米/月,别墅
麓湖名轩,越秀-环市东-麓湖路,42027,2016年,70年,0.50,30.0%,0,2.00元/平米/月,别墅
璟泰大厦,越秀-五羊新城-广州大道中295号,58000,2003年,50年,3.00,20.0%,0,2.40元/平米/月,商住楼
嘉诚国际公寓,越秀-水荫路-广州大道中611号,50081,2007年,40年,1.66,50.0%,1,2.50元/平米/月,住宅
广州民间金融大厦,越秀-一德路-长堤大马路316号,16666,2000年,40年,2.50,30.0%,0,4.00元/平米/月,商住楼
大沙头二马路小区,越秀-大沙头-大沙头二马路,38800,1997年,70年,2.40,35.0%,1,1.00元/平米/月,住宅
新河浦路小区,越秀-东山口-新河浦五横路,72016,1999年,70年,1.70,30.0%,1,1.20元/平米/月,住宅
粤海壹桂府,越秀-北京路-北京路,92184,2021年,70年,2.50,25.0%,0,0.90元/平米/月,住宅
广州华侨新村(别墅),越秀-淘金-爱国路,110967,2000年,70年,0.50,55.0%,0,1.00元/平米/月,别墅
云鹤园,越秀-东风东-云鹤南街3号,48490,2003年,70年,3.50,35.0%,1,1.80元/平米/月,住宅
富华商贸大厦,越秀-一德路-大德路233号,16666,2015年,50年,2.50,30.0%,0,0.90元/平米/月,商住楼
新世界棕榈园(别墅),越秀-二沙岛-大通路25号,130070,1988年、2000年,70年,1.20,35.0%,0,6.90元/平米/月,别墅
越秀大石街大院,越秀-小北-大石街,58248,1993年,70年,2.54,35.0%,0,0.50元/平米/月,住宅
人民南路小区,越秀-一德路-人民南路,22800,1998年,70年,2.00,40.0%,0,1.60元/平米/月,住宅
三荣大厦,越秀-淘金-麓苑路49号,45023,2003年,50年,2.50,27.0%,0,1.30元/平米/月,商住楼
广东国际大厦,越秀-淘金-环市东路339号,15294,1992年,50年,3.80,20.0%,0,0.90元/平米/月,商住楼
东山海德公馆,越秀-黄花岗-云鹤北街8号,24200,2015年,70年,3.20,35.0%,0,9.00元/平米/月,住宅
金润铂宫,越秀-北京路-北京路,24871,2010年,50年,8.53,30.0%,0,3.80元/平米/月,商住楼
东船上街小区,越秀-东湖-大沙头路6号,33089,2001年,70年,1.68,35.0%,1,0.30元/平米/月,住宅
越华大院,越秀-公园前-越华路116号,36200,1998年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
东昌南街小区,越秀-东川-东昌南街,40259,1995年,70年,2.90,30.0%,1,1.30元/平米/月,住宅
一德路小区,越秀-解放南-迎珠街22号,28727,1990年,70年,1.50,20.0%,0,0.90元/平米/月,住宅
五羊新城(南区),越秀-五羊新城-寺右新马路,44411,1994年,70年,2.00,40.0%,1,0.60元/平米/月,住宅
尚峰国际公寓,越秀-公园前-北京路374号,37605,2010年,40年,6.50,15.0%,0,0.90元/平米/月,商住楼
共和西横街小区,越秀-杨箕-共和西横街18号,62466,1996年,70年,1.50,20.0%,1,1.00元/平米/月,住宅
寺右二横路小区,越秀-环市东-寺右二横路,42000,2000年,70年,1.50,30.0%,0,0.90,住宅
惠福西路毕公巷小区,越秀-北京路-毕公巷4号,26156,2000年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
君汇世家(别墅),越秀-水荫路-天河路45号,105000,2008年,70年,0.50,30.0%,0,2.00元/平米/月,别墅
庙前西街小区,越秀-东山口-庙前西街,53227,1998年,70年,1.50,20.0%,0,0.90元/平米/月,住宅
起义路10-40号小区,越秀-北京路-起义路10-40号,42600,2000年,70年,1.50,30.0%,0,0.90,住宅
竹丝岗大马路1号大院,越秀-东川-竹丝岗大马路1号,37000,2005年,70年,1.20,30.0%,0,0.80元/平米/月,住宅
云路街小区,越秀-西门口-云路街,34832,1995年,70年,1.20,20.0%,0,1.20元/平米/月,住宅
天香街小区,越秀-小北-天香街20号,46800,2015年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
区庄村,越秀-环市东-犀牛路,42390,1990年,70年,3.54,20.0%,1,1.00元/平米/月,住宅
寺贝新街1号楼,越秀-东山口-寺贝新街1号,60999,1999年,70年,0.50,50.0%,0,2.00元/平米/月,别墅
龙腾里小区,越秀-北京路-龙腾里3号,46400,1992年,70年,2.50,36.0%,1,0.80元/平米/月,住宅
东山铁路局宿舍,越秀-大沙头-白云路60号,45800,2002年,70年,4.60,28.0%,0,0.90元/平米/月,住宅
小北路244号小区,越秀-小北-小北路244号,48600,1998年,70年,2.36,24.0%,1,1.00元/平米/月,住宅
净慧路小区,越秀-西门口-净慧路,32951,1990年,70年,1.50,20.0%,0,0.90元/平米/月,住宅
中环广场(商住楼),越秀-建设-建设中马路2-4号,24669,2009年,50年,1.20,25.0%,1,2.50元/平米/月,商住楼
199loft艺术公寓,越秀-北京路-大德路199号,18857,2000年,50年,1.50,30.0%,0,0.90,住宅
三元里大道573-575号小区,越秀-流花-三元里大道573-575号,19800,2000年,70年,1.50,30.0%,0,暂无,住宅
合群一马路大院,越秀-东山口-合群一马路,72291,2000年,70年,2.10,30.0%,0,0.60元/平米/月,住宅
东贤里小区,越秀-东川-中山三路东贤里,48023,1992年,70年,1.44,19.0%,0,0.80元/平米/月,住宅
竹丝岗大马路小区,越秀-农林下路-竹丝岗大马路,44844,1990年,70年,2.40,29.0%,1,0.80元/平米/月,住宅
濠畔街大院,越秀-解放南-濠畔街,40882,1993年,70年,2.00,20.0%,1,0.90元/平米/月,住宅
仓前直街小区,越秀-北京路-仓前直街,32200,1992年,70年,1.50,20.0%,0,0.20元/平米/月,住宅
腾龙里,越秀-五羊新城-腾龙里9-11号,41600,2016年,70年,1.50,36.0%,0,0.90元/平米/月,住宅
恒福路35号大院,越秀-淘金-恒福路35号,32600,1995年,70年,1.50,20.0%,1,1.00元/平米/月,住宅
竹丝岗空军干休所,越秀-东风东-竹丝岗二马路39号,65019,2000年,70年,2.60,40.0%,1,1.80元/平米/月,住宅
省委党校小区,越秀-东风东-黄华路4号,71771,1995年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
马棚北街小区,越秀-东山口-马棚北街,45800,1990年,70年,1.70,20.0%,0,0.40元/平米/月,住宅
华侨新村团结路小区,越秀-淘金-团结路,52222,2006年,70年,1.50,50.0%,1,3.50元/平米/月,住宅
正平中街大院,越秀-淘金-正平中街,41600,1995年,70年,4.00,17.0%,1,0.60元/平米/月,住宅
天祥里,越秀-共和路-共和南路,46200,1995年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
较场西路大院,越秀-东川-较场西路,50447,1996年,70年,2.55,35.6%,0,0.80元/平米/月,住宅
北较场路小区,越秀-小北-北较场路,34600,1992年,70年,2.36,23.6%,1,1.00,住宅
淘金半山御庭,越秀-淘金-淘金西街18号,90225,暂无,其它,暂无,暂无,0,暂无,住宅
站西路小区,越秀-流花-站西路1号,13800,1992年,70年,2.41,12.7%,1,1.00元/平米/月,住宅
永泰西约小区,越秀-环市东-永泰西约,44600,1992年,70年,1.50,20.0%,1,1.00元/平米/月,住宅
铁路文化宫小区,越秀-东山口-署前路14号,91851,暂无,其它,暂无,暂无,1,1.00元/平米/月,住宅
银泉花园,越秀-流花-北站路84号,16400,暂无,其它,暂无,暂无,1,1.00元/平米/月,住宅
珠光路小区,越秀-北京路-珠光路,31800,1996年,70年,1.50,25.0%,0,1.00元/平米/月,住宅
天胜村(别墅),越秀-环市东-淘金路,64500,2001年,70年,1.00,35.0%,0,0.80元/平米/月,别墅
中山一路42号大院,越秀-环市东-中山一路42号,51500,暂无,70年,暂无,暂无,0,暂无,住宅
瑶台西街小区,越秀-流花-瑶台西街,23408,2000年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
北京街许地社区,越秀-北京路-大南路,29400,暂无,其它,暂无,暂无,0,暂无,住宅
中山一路49-69号小区,越秀-杨箕-中山一路49-69号,53000,1998年,70年,1.50,20.0%,0,暂无,住宅
吉林大厦,越秀-杨箕-中山一路48号,50000,1997年,40年,2.50,20.0%,0,0.90元/平米/月,商住楼
执信中学教师大院,越秀-环市东-环市东路416-8号,49000,1996年,70年,2.25,26.0%,0,0.90元/平米/月,住宅
龟岗二马路小区,越秀-东山口-龟岗二马路,65150,1996年,70年,1.20,15.0%,0,0.30元/平米/月,住宅
新河浦社区,越秀-东山口-合群二马路,63000,2000年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
青龙坊11-82号小区,越秀-建设-青龙坊11-82号,42562,2002年,70年,1.20,30.0%,0,0.60元/平米/月,住宅
麓景路大院,越秀-小北-麓景路,29600,1998年,70年,2.51,20.0%,0,0.80元/平米/月,住宅
环市中路308-317号大院,越秀-小北-环市中路308-317号,38790,2012年,70年,1.50,30.0%,1,0.80元/平米/月,住宅
东蟠龙里小区,越秀-东川-东蟠龙里,48480,1990年,70年,2.10,30.0%,0,0.90元/平米/月,住宅
北京南路121号小区,越秀-北京路-北京南路121号,32200,2000年,70年,1.20,45.0%,0,0.50元/平米/月,住宅
东皋社区,越秀-东川-东风东路490号,42400,1990年,70年,1.50,20.0%,0,0.90元/平米/月,住宅
广州大道中339-343号小区,越秀-环市东-广州大道中339-343号,38200,暂无,70年,暂无,暂无,1,1.00元/平米/月,住宅
中山二路50-52号小区,越秀-农林下路-中山二路50-52号,35800,暂无,70年,暂无,暂无,1,1.00元/平米/月,住宅
麓景路小区(越秀区),越秀-麓湖-麓景路87号,33000,暂无,70年,暂无,暂无,0,暂无,住宅
沿江中路271-331号小区,越秀-北京路-沿江中路271-331号,40000,暂无,其它,暂无,暂无,1,1.20,住宅
解放北路666号小区,越秀-盘福-解放北路666号,34600,暂无,70年,暂无,暂无,1,1.00,住宅
美华北路小区,越秀-东山口-美华北路10号,74127,暂无,70年,暂无,暂无,1,1.00,住宅
北较场路5号大院,越秀-小北-北较场路5号,37000,1998年,70年,1.20,20.0%,1,1.00,住宅
东湖路小区,越秀-东山口-东湖路6号,62602,1999年,70年,1.50,20.0%,0,0.90元/平米/月,住宅
明泉花园,越秀-流花-明泉街6-32号,20102,2000年,70年,1.20,30.0%,0,0.90元/平米/月,住宅
省民政厅大院,越秀-北京路-越华路118号,56051,2008年,70年,1.20,30.0%,1,1.00元/平米/月,住宅
北京路李白巷小区,越秀-北京路-李白巷,52751,2014年,70年,1.20,30.0%,1,1.00元/平米/月,住宅
恒福路56号大院宿舍,越秀-淘金-恒福路56号,27200,2006年,70年,1.50,30.0%,0,1.00元/平米/月,住宅
贤藏街社区,越秀-北京路-贤藏街,34200,1998年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
高第街大院,越秀-北京路-高第街,32000,1989年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
东方文德广场(商住楼),越秀-北京路-文明路,29055,暂无,其它,暂无,暂无,0,暂无,住宅
法政路小区,越秀-小北-法政路8号,55864,2000年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
华乐大厦,越秀-淘金-华乐路57号,38200,2000年,70年,2.50,30.0%,0,5.00,住宅
操场前8号小区,越秀-一德路-操场前8号,22400,暂无,70年,暂无,暂无,0,暂无,住宅
厂后街小区,越秀-北京路-厂后街,34800,暂无,70年,暂无,暂无,0,暂无,住宅
新民路小区(越秀区),越秀-北京路-新民路7号,32800,暂无,其它,暂无,暂无,0,暂无,住宅
泰康路小区,越秀-北京路-泰康路,44881,暂无,70年,暂无,暂无,0,暂无,住宅
先烈中路91号小区,越秀-环市东-先烈中路91号之二,36000,暂无,其它,暂无,暂无,0,暂无,住宅
三元里大道99号小区,越秀-流花-三元里大道99号,31000,暂无,其它,暂无,暂无,0,暂无,住宅
白沙墩10号大院,越秀-环市东-白沙墩10号,47000,暂无,其它,暂无,暂无,0,暂无,住宅
三元里大道415-417号小区,越秀-流花-三元里大道415-417号,21800,暂无,其它,暂无,暂无,0,暂无,住宅
起义路80-250号小区,越秀-北京路-起义路80-250号,36300,暂无,其它,暂无,暂无,0,暂无,住宅
永福路45号大院,越秀-黄花岗-永福路45号,28600,暂无,其它,暂无,暂无,0,暂无,住宅
广东天禾农资公司宿舍,越秀-环市东-东风东路711号,62500,暂无,其它,暂无,暂无,0,暂无,住宅
东船栏大院,越秀-东山口-东船栏,35200,暂无,其它,暂无,暂无,0,暂无,住宅
麓苑路33号大院,越秀-建设-麓苑路33号之九,46200,暂无,其它,暂无,暂无,0,暂无,住宅
铁路大院(麓苑路),越秀-建设-麓苑路1号,41400,暂无,其它,暂无,暂无,0,暂无,住宅
纸行路17号小区,越秀-西门口-纸行路17号,27200,2008年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
新河浦三横路小区,越秀-东湖-新河浦三横路28号,58500,1995年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
天秀社区,越秀-小北-环市中路282号,51000,2000年,70年,2.50,30.0%,0,0.90元/平米/月,住宅
农林上路小区(别墅),越秀-农林下路-农林下路,51500,2005年,70年,0.50,50.0%,0,2.00元/平米/月,别墅
竹丝岗大马路20号大院,越秀-东川-竹丝岗大马路20号,36400,2005年,70年,1.20,30.0%,1,0.80元/平米/月,住宅
竹丝岗大马路41号大院,越秀-东川-竹丝岗大马路41号,46200,2000年,70年,1.20,30.0%,1,0.80元/平米/月,住宅
竹丝岗大马路42号大院,越秀-东川-竹丝岗大马路42号,38400,2004年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
竹丝岗二马路47号大院,越秀-东川-竹丝岗二马路47号,43200,2017年,70年,1.20,30.0%,0,0.80元/平米/月,住宅
竹丝岗大马路22号大院,越秀-环市东-竹丝岗大马路22号,42800,1995年,70年,1.20,20.0%,1,0.80元/平米/月,住宅
状元坊小区,越秀-解放南-状元坊98号,19600,1995年,70年,1.20,20.0%,1,1.00元/平米/月,住宅
走马岗中心巷小区,越秀-流花-马岗中心巷,21000,1995年,70年,1.20,20.0%,0,0.30元/平米/月,住宅
竹怡居,越秀-小北-越秀北路406号,78500,2006年,70年,2.50,23.0%,0,0.90元/平米/月,住宅
竹丝岗二马路37号大院,越秀-东川-竹丝岗二马路37号,48100,1998年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
中山三路葵树庙,越秀-东川-中山三路,39800,1996年,70年,2.50,21.0%,0,1.20元/平米/月,住宅
中山医宿舍,越秀-东山口-执信南路,47200,1997年,70年,1.20,15.0%,1,0.80元/平米/月,住宅
中山二路四十七号大院,越秀-东川-中山二路47号,46600,1990年,70年,1.20,20.0%,1,0.50元/平米/月,住宅
竹馨居,越秀-东山口-竹丝岗四马路2号,44800,2000年,70年,3.16,31.6%,1,1.80元/平米/月,住宅
竹丝岗二马路11号大院,越秀-东川-竹丝岗二马路11号,42600,1998年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
珠光雅居,越秀-越秀南-长兴直街8号,43000,1995年,70年,1.50,30.0%,1,1.50元/平米/月,住宅
筑南小区,越秀-东川-筑南新街8号,43000,1999年,70年,1.50,20.0%,1,1.50元/平米/月,住宅
珠江啤酒宿舍,越秀-西门口-致远路35号,20400,2010年,70年,2.50,30.0%,0,1.00元/平米/月,住宅
五羊新城雍景台,越秀-五羊新城-寺右二马路57号,44200,2004年,70年,4.50,31.0%,1,1.40元/平米/月,住宅
中山四路134-138号住宅,越秀-农讲所-中山四路134-138号,33800,2004年,70年,1.20,30.0%,1,1.50元/平米/月,住宅
越瑞大厦,越秀-一德路-诗书路5号,39800,2000年,70年,3.00,30.0%,0,2.50元/平米/月,住宅
文德楼,越秀-北京路-文德东路,48300,1996年,70年,4.00,40.0%,0,0.50元/平米/月,住宅
粤虹大厦,越秀-东川-永安东街33号,55500,2005年,70年,2.00,15.0%,1,1.20元/平米/月,住宅
王圣堂后街小区,越秀-流花-王圣堂后街,19400,1996年,70年,2.90,30.0%,1,0.90元/平米/月,住宅
中冠大厦,越秀-五羊新城-明月路27-43号(单号),46800,1995年,70年,1.00,30.0%,1,1.00元/平米/月,住宅
通信宿舍(西区),越秀-东风东-广州大道中605号,23000,1999年,70年,1.20,20.0%,0,1.50元/平米/月,住宅
中庸金寓,越秀-解放中路-长堤大马路99号,30200,2010年,70年,2.50,30.0%,0,5.00元/平米/月,住宅
珠光公寓,越秀-北京路-珠光路188号,33400,2006年,70年,1.20,30.0%,0,1.90元/平米/月,住宅
正南大厦,越秀-北京路-正南路15号,32600,1997年,70年,1.20,20.0%,1,0.50元/平米/月,住宅
越秀北路420号,越秀-小北-越秀北路420号,54500,2015年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
文苑大厦,越秀-北京路-西湖路74号,43000,2000年,70年,1.20,15.0%,0,0.50元/平米/月,住宅
长堤湾畔德丰名轩,越秀-解放南-一德中路319-335号,47800,2002年,70年,3.50,10.0%,1,2.00元/平米/月,住宅
伟业阁,越秀-西门口-长福西街4号,29800,2001年,70年,2.52,34.5%,1,1.60元/平米/月,住宅
长大公路宿舍,天河-体育西路-广州大道中,25000,2005年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
越豪大厦,越秀-北京路-越秀北路89号,33000,1998年,70年,3.00,10.0%,0,2.50元/平米/月,住宅
天成路小区,越秀-解放南-天成路,24000,1996年,70年,1.48,35.0%,0,1.20元/平米/月,住宅
银翔花园,越秀-黄花岗-先烈中路92号,43800,2001年,70年,3.85,35.0%,1,1.00元/平米/月,住宅
寺右二马路1-5号院,越秀-五羊新城-寺右二马路1-5号,57500,2000年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
意达大厦,越秀-东川-东川路27号,46400,1997年,70年,2.00,15.0%,1,0.60元/平米/月,住宅
统战部大院,越秀-西门口-米市路58号,42000,1994年,70年,2.60,30.0%,0,0.50元/平米/月,住宅
淘金中行宿舍,越秀-淘金-淘金路184号,51000,1994年,70年,2.50,20.0%,1,0.50元/平米/月,住宅
书同巷,越秀-西门口-海珠北路,33000,1993年,70年,1.50,40.0%,0,3.45元/平米/月,住宅
市政协机关宿舍,越秀-五羊新城-明月二街12-16号,48600,2000年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
永福正街61-87号围院小区,"越秀-环市东-永福正街73,75,77,79,83,85,87号",19400,1990年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
淘金街小区,越秀-淘金-淘金街38-40号,50500,1996年,70年,2.30,20.0%,1,1.50元/平米/月,住宅
友谊剧院宿舍,越秀-流花-人民北路696号,28200,1995年,70年,1.20,28.0%,0,0.50元/平米/月,住宅
文化里小区,越秀-五羊新城-东泰路,38000,1996年,70年,2.60,28.0%,0,0.50元/平米/月,住宅
水荫路19号大院,越秀-环市东-水荫路19号,46000,1993年,70年,1.50,10.0%,1,0.90元/平米/月,住宅
怡乐园(越秀),越秀-解放中路-光塔路,38200,1994年,70年,2.00,20.0%,0,0.90元/平米/月,住宅
幸福小区,越秀-五羊新城-寺右一路,47600,1992年,70年,2.50,25.0%,1,0.90元/平米/月,住宅
诗家里,越秀-北京路-解放中路,35400,2015年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
五羊新城明月路省政协大院,越秀-五羊新城-明月二街12-16号,52000,1995年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
文德里,越秀-北京路-文明路,43200,1990年,70年,1.50,15.0%,0,0.90元/平米/月,住宅
云台里,越秀-解放南-云台里28号,36200,1990年,70年,2.50,20.0%,0,0.90元/平米/月,住宅
市公安局宿舍,越秀-农讲所-黄华路42-56号,39400,1990年,70年,1.20,20.0%,0,1.00元/平米/月,住宅
省妇幼保健院小区,越秀-流花-广园西路13号,18000,1998年,70年,2.54,13.0%,0,0.90元/平米/月,住宅
怡乐里社区,越秀-解放南-光塔路112号,38000,2015年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
越秀北路410号小区,越秀-小北-越秀北路410号,48300,2004年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
永福路89号大院,越秀-广园东-永福路89号,29400,1997年,70年,2.29,32.0%,1,1.80元/平米/月,住宅
粤华街小区,越秀-北京路-朝天路,38600,2015年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
御东雅苑,"越秀-北京路-东风西路232,234,236号",79000,2014年,70年,5.60,30.0%,1,3.80元/平米/月,住宅
悦湖阁,越秀-解放北-东风西路120号,39800,1998年,70年,2.50,10.0%,1,1.00元/平米/月,住宅
越秀锦秀大厦,越秀-小北-下塘新村50-52号,38600,1999年,70年,2.68,30.0%,1,1.80元/平米/月,住宅
越秀中路125号大院,越秀-农讲所-越秀中路125号,45500,1998年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
永胜中沙小区,越秀-东山口-东湖路,40000,2000年,70年,1.20,30.0%,1,0.50元/平米/月,住宅
永安横街大院,越秀-东川-永安横街,46600,2000年,70年,1.33,20.0%,1,0.80元/平米/月,住宅
椰诚阁,越秀-越秀南-挹翠路28号,44200,1999年,70年,8.40,30.0%,1,1.80元/平米/月,住宅
瑶华商业大厦,越秀-流花-三元里大道437-459号,19700,2004年,70年,1.20,30.0%,1,0.50元/平米/月,住宅
寺右新马路25号大院,越秀-五羊新城-寺右新马路25号,49500,2003年,70年,2.10,20.0%,0,0.50元/平米/月,住宅
顺景阁,越秀-五羊新城-寺右二横路17号,49100,2000年,70年,1.30,35.0%,0,0.50元/平米/月,住宅
烟墩新街小区,越秀-东山口-烟墩新街,50500,2000年,70年,1.20,30.0%,1,0.50元/平米/月,住宅
淘金日景台,越秀-淘金-淘金南路,40200,1998年,70年,1.50,30.0%,1,0.50元/平米/月,住宅
人民银行房改房,越秀-淘金-淘金路182号,52000,1996年,70年,2.50,20.0%,1,0.90元/平米/月,住宅
新南街大院,"越秀-东山口-东华东路新南街22,24号",60500,2015年,70年,2.13,20.0%,0,0.90元/平米/月,住宅
三建宿舍,越秀-环市东-淘金路167-169号,42800,2000年,70年,1.50,30.0%,0,1.00元/平米/月,住宅
三友里大院,越秀-小北-东风中路,37200,2002年,70年,1.50,30.0%,1,0.90元/平米/月,住宅
林业和园林局宿舍,越秀-东川-中山二三路,21400,1998年,70年,1.20,18.0%,1,0.70元/平米/月,住宅
羊城晚报宿舍,越秀-小北-小石新街,38200,2000年,70年,1.50,30.0%,0,0.40元/平米/月,住宅
新峰楼,越秀-广园东-云泉直街1号,25600,2005年,70年,2.00,30.0%,1,1.80元/平米/月,住宅
龙虎墙小区,越秀-农讲所-德政中路276号,40000,1997年,70年,1.50,18.0%,1,0.80元/平米/月,住宅
竹丝岗二马路39-1大院,越秀-农林下路-竹丝岗二马路39-1号,52000,1994年,70年,1.20,10.0%,0,0.50元/平米/月,住宅
竹丝岗小区,越秀-东川-竹丝岗二马路67号,42200,1992年,70年,2.30,10.0%,1,1.00元/平米/月,住宅
竹丝岗大马路23号大院,越秀-东川-竹丝岗大马路23号,42200,1998年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
竹丝岗大马路14号大院,越秀-东川-竹丝岗大马路14号,42000,2015年,70年,1.20,30.0%,0,0.80元/平米/月,住宅
竹丝岗二马路41号大院,越秀-东川-竹丝岗二马路41号,50000,2005年,70年,1.20,30.0%,1,0.80元/平米/月,住宅
农讲所小区,越秀-农讲所-高华里,36800,1994年,70年,2.00,20.0%,0,0.50元/平米/月,住宅
中广大厦Hhouse,越秀-流花-人民北路612号,30000,1999年,70年,2.50,30.0%,1,1.30元/平米/月,住宅
文福大厦,越秀-北京路-万福路293号,50000,2004年,70年,1.20,30.0%,1,2.80元/平米/月,住宅
粤图广场,越秀-东川-合群一马路99-107号,49100,2000年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
越秀南天大厦,越秀-一德路-海珠南路239-245号,32000,1990年,70年,2.60,35.0%,0,0.90元/平米/月,住宅
永福小区,越秀-广园东-永福路42号,31600,1996年,70年,2.50,35.0%,1,1.40元/平米/月,住宅
银湖大厦,越秀-北京路-西湖路38-50号,43400,1995年,70年,2.50,50.0%,1,1.00元/平米/月,住宅
医国街小区,越秀-盘福-医国街73-106号,37600,1990年,70年,1.20,20.0%,0,0.60元/平米/月,住宅
医国街112号小区,越秀-盘福-医国街112号,38000,1995年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
粤康阁,越秀-五羊新城-广州大道中183号,48200,1996年,70年,2.50,12.0%,1,1.30元/平米/月,住宅
童心路小区,越秀-小北-童心路1-11号,31400,1997年,70年,2.51,35.0%,1,0.50元/平米/月,住宅
营房巷,越秀-解放北-中山六路,34400,2015年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
越秀电信小区,越秀-黄花岗-原道路9-15号,48200,1993年,70年,3.00,30.0%,0,15.00元/平米/月,住宅
元岗村小区,越秀-东山口-老报社1-17号,46800,2000年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
永福路38号大院,越秀-广园东-永福路38号,31800,1995年,70年,1.00,20.0%,0,1.30元/平米/月,住宅
陶瓷大厦,越秀-小北-环市中路272号,36600,1994年,70年,1.50,20.0%,1,0.90元/平米/月,住宅
天成路大院,越秀-解放南-天成路,23000,1996年,70年,2.00,50.0%,0,1.50元/平米/月,住宅
盛贤布艺城小区,越秀-大沙头-大沙头路31号,35800,1997年,70年,2.40,18.0%,0,1.00元/平米/月,住宅
市一宿舍大院,越秀-西门口-人民北路602-1号,25400,1988年,70年,2.00,36.0%,0,0.30元/平米/月,住宅
淘乐苑,越秀-淘金-淘金路66号,40400,2003年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
市政大院,越秀-北京路-惠福西路375号,30000,1989年,70年,1.20,20.0%,1,1.50元/平米/月,住宅
四五八空军家属大院,越秀-东风东-东风东路801号,48200,1990年,70年,1.20,33.0%,1,0.70元/平米/月,住宅
寺右大街小区,越秀-五羊新城-寺右大街1-54号,46000,1992年,70年,2.40,12.0%,0,0.90元/平米/月,住宅
寺右二横路七号大院,越秀-五羊新城-寺右二横路七号,51500,2010年,70年,3.00,25.0%,0,1.00元/平米/月,住宅
