小区,小区地址,PRI,AGE,YEAR,FAR,GRE,CAR,PRO,物业类型
万芳园,"天河-员村-员村二横路7号,9号",39000,2001年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
员村街道办事处宿舍,天河-员村-员村新街7号,23200,2000年,70年,2.30,32.0%,0,0.80元/平米/月,住宅
员村三横路5号大院,天河-员村-员村三横路,27400,1995年,70年,2.30,32.0%,0,0.50元/平米/月,住宅
员村西街7号大院,天河-员村-员村西街7号,48100,1995年,70年,1.50,20.0%,0,0.90元/平米/月,住宅
粤和花园,天河-天河公园-棠石路,19200,2008年,70年,2.50,30.0%,1,2.80元/平米/月,住宅
桐油岗小区,天河-沙河-桐油岗36号,22400,1999年,70年,1.20,20.0%,1,0.80元/平米/月,住宅
天隆花园,天河-天河北-车陂路71号,31200,1980年,70年,1.50,18.0%,1,1.50元/平米/月,住宅
天华苑,天河-华师-新华街20号,45000,2000年,70年,0.80,20.0%,1,0.60元/平米/月,住宅
员村四横路3号大院,天河-员村-员村四横路3号,35200,1991年,70年,1.20,20.0%,0,0.80元/平米/月,住宅
天英阁,天河-体育西路-体育西路130号,62500,1998年,70年,2.00,30.0%,1,1.80元/平米/月,住宅
员村新街小区,天河-员村-员村新街,29400,1998年,70年,2.30,35.0%,0,0.60元/平米/月,住宅
员村四横路4号大院,天河-员村-员村四横路4号,36600,1998年,70年,1.20,20.0%,1,0.50元/平米/月,住宅
同乐花苑,天河-天河公园-荷光路58-74号,21600,1996年,70年,2.70,30.0%,0,0.40元/平米/月,住宅
天顺阁,天河-天河北-天河东路226号,55000,1997年,70年,2.10,30.0%,1,1.95元/平米/月,住宅
天河药检所住宅小区,天河-棠下-荷光路104号,25200,2000年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
员村西街12号,天河-员村-员村西街12号,23600,2002年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
天韵阁,天河-科韵路-黄埔大道中279-285号,32400,1998年,70年,2.40,25.0%,1,0.40元/平米/月,住宅
田新小区,天河-天河北-先烈东横路36号,25000,2001年,70年,1.50,30.0%,1,1.70元/平米/月,住宅
天河财政局宿舍,天河-科韵路-黄埔大道中工业园建华路,38600,2000年,70年,1.50,20.0%,1,1.20元/平米/月,住宅
天平架大院,天河-沙河-沙太路,21600,1995年,70年,1.50,20.0%,0,1.20元/平米/月,住宅
体育村小区,天河-天河北-天河北街3号,51500,2003年,70年,2.50,30.0%,1,1.90元/平米/月,住宅
天兴阁,天河-天河北-天河北路450号,46200,1998年,70年,2.50,25.0%,0,2.00元/平米/月,住宅
天平架三汽宿舍,天河-天平架-天平架路,21200,1995年,70年,2.00,20.0%,1,0.50元/平米/月,住宅
体育东市场,天河-石牌-体育东横街39-43号,30800,2000年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
天蕙阁,天河-天河北-体育西路131号之二,61500,1997年,70年,2.00,20.0%,1,1.20元/平米/月,住宅
天河路建行宿舍,天河-岗顶-天河路,47200,2000年,70年,1.20,30.0%,1,3.00元/平米/月,住宅
天丰楼,天河-体育西路-天河路91号,42400,2001年,70年,1.50,38.0%,1,1.00元/平米/月,住宅
天河南二路小区,天河-体育西路-天河南二路,48100,1996年,70年,2.40,30.0%,0,0.68元/平米/月,住宅
天丰阁,天河-天河北-天河东路452号,50000,1995年,70年,2.50,20.0%,1,1.95元/平米/月,住宅
体育东横街小区,天河-体育西路-体育东横街,45800,1994年,70年,2.60,30.0%,1,0.80元/平米/月,住宅
禺东西路小区,天河-沙河-禺东西路54号,24400,1995年,70年,1.50,20.0%,1,0.60元/平米/月,住宅
宇立轩,天河-员村-员村三横路,45800,2004年,70年,4.00,25.0%,1,0.50元/平米/月,住宅
天福居,天河-沙河-沙河西街32号,21400,1995年,70年,1.10,35.0%,0,1.50元/平米/月,住宅
园丁苑,天河-东圃-园丁路1号,32600,1998年,70年,2.30,18.0%,1,0.80元/平米/月,住宅
体育东铁路局宿舍,天河-体育中心-体育东路,48086,2002年,70年,2.50,30.0%,1,0.75元/平米/月,住宅
天河区党校宿舍,天河-天河北-龙口西路571号,51500,2003年,70年,2.00,30.0%,0,1.20元/平米/月,住宅
天府路小区,天河-天河公园-天府路125-137号,29800,2004年,70年,3.00,30.0%,1,1.00元/平米/月,住宅
永福正街大院,天河-沙河-永福正街58-66号(双号),19400,1995年,70年,2.00,15.0%,0,0.90元/平米/月,住宅
天河环卫之家,天河-天河北-棠兴街2-6号,19100,2000年,70年,1.50,30.0%,1,0.20元/平米/月,住宅
天河环卫局宿舍,天河-岗顶-石牌东路75号,41000,1995年,70年,1.80,20.0%,1,0.90元/平米/月,住宅
陶庄公安宿舍,天河-沙太南-石鼓岭24号,21400,1990年,70年,3.00,30.0%,1,0.50元/平米/月,住宅
棠丽苑,天河-中山大道-棠安路134号,19600,1998年,70年,1.50,30.0%,1,0.90元/平米/月,住宅
天河交警宿舍,天河-天河公园-黄埔大道中201号,25400,1998年,70年,3.00,30.0%,0,0.50元/平米/月,住宅
天河街小区,天河-体育西路-天河街,48200,1996年,70年,2.00,28.0%,1,0.80元/平米/月,住宅
天宝大厦,天河-天河北-体育东路37号,40600,2000年,70年,2.50,20.0%,1,0.80元/平米/月,住宅
天成居,天河-车陂-黄埔大道东8号,51000,2000年,70年,2.80,15.0%,1,1.20元/平米/月,住宅
天河路33号大院,天河-岑村-天河路33号,48200,2000年,70年,1.50,13.0%,0,0.80元/平米/月,住宅
颖康阁,天河-员村-康湖大街105号,37600,1996年,70年,1.20,12.0%,1,1.30元/平米/月,住宅
探矿厂宿舍,天河-天河北-广州大道北880号,28200,1995年,70年,1.90,30.0%,1,0.60元/平米/月,住宅
颖福苑,天河-员村-南富大街68号,24200,2004年,70年,1.80,40.0%,1,3.00元/平米/月,住宅
顺景苑(天河),天河-东圃-东南路8号,19200,1998年,70年,1.00,28.0%,1,3.00元/平米/月,住宅
迎翠春庭小区,天河-棠下-棠德南路2-24号,29400,1999年,70年,2.50,35.0%,1,0.56元/平米/月,住宅
泰安花园,天河-棠东-泰安北路140号,30000,1999年,70年,1.33,45.0%,1,1.00元/平米/月,住宅
棠新小区,天河-天河公园-荷光路38号,51500,2002年,70年,2.00,38.0%,0,1.00元/平米/月,住宅
逸安阁,天河-车陂-中山大道231-239号,40000,1999年,70年,4.10,20.0%,1,1.00元/平米/月,住宅
棠安苑,天河-车陂-棠安路125号,18700,2000年,70年,1.10,30.0%,1,0.80元/平米/月,住宅
棠东商业大厦,天河-棠下-棠基街1-11号,28800,2000年,70年,1.50,30.0%,1,1.50元/平米/月,住宅
桃园新村,天河-棠下-棠下大片路,17700,2000年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
穗苑新村,天河-天河公园-荷光路122-126号,21400,1999年,70年,2.00,20.0%,1,1.30元/平米/月,住宅
石牌东苑小区,天河-石牌-石牌东路235-245号,25600,2000年,70年,3.50,30.0%,1,0.60元/平米/月,住宅
颐和四季公馆,天河-东莞庄-瘦狗岭路413号,47800,2013年,70年,8.48,30.0%,1,2.80元/平米/月,住宅
水利大院,天河-天河北-天寿路116号,41200,1999年,70年,2.00,30.0%,1,0.80元/平米/月,住宅
石牌西路武警大院,天河-岗顶-石牌西路,27600,1998年,70年,2.30,25.0%,0,0.90元/平米/月,住宅
石牌南门苑,天河-五山-瘦狗岭路555号,48200,2000年,70年,2.50,30.0%,1,0.90元/平米/月,住宅
诗书楼,天河-东圃-桃园西路,18100,1998年,70年,1.20,20.0%,0,0.50元/平米/月,住宅
壹号公馆,天河-天河北-瘦狗岭路313号,40000,2012年,70年,2.80,30.0%,1,3.80元/平米/月,住宅
一处春大厦,天河-沙河-先烈东路316号,34400,2000年,70年,2.50,35.0%,1,0.60元/平米/月,住宅
水利科学院小区,天河-天河北-天寿路164-172号,48300,2000年,70年,2.20,36.0%,1,2.50元/平米/月,住宅
石牌邮局宿舍,天河-岗顶-中山大道西24号,48713,1981年,70年,1.20,18.0%,1,2.00元/平米/月,住宅
怡安苑,天河-中山大道-荷光路,16600,2000年,70年,1.20,30.0%,1,0.50元/平米/月,住宅
怡景新村,天河-员村-怡景大街90号,32600,2005年,70年,1.50,20.0%,1,0.50元/平米/月,住宅
怡东苑,天河-东圃-中山大道中290号,18100,1990年,70年,1.50,10.0%,1,0.60元/平米/月,住宅
燕都路小区,天河-粤垦-燕都路22号,25800,1999年,70年,1.65,22.0%,1,0.50元/平米/月,住宅
顺景楼(天河),天河-员村-员村二横路,24800,1999年,70年,1.50,17.0%,1,0.40元/平米/月,住宅
顺景台,天河-天河公园-华翠街98号,48200,2000年,70年,2.50,25.0%,1,1.20元/平米/月,住宅
石油大学家属楼,天河-沙太南-沙太南路169号,38400,1990年,70年,1.20,35.0%,1,0.50元/平米/月,住宅
燕塘工业园小区,天河-沙太南-燕园路12-22号,25200,1999年,70年,1.80,20.0%,1,1.20元/平米/月,住宅
兴华直街自建房,天河-天平架-兴华直街,15200,暂无,70年,暂无,暂无,0,暂无,自建房
腰光西小区,天河-员村-锦明街,25400,1994年,70年,2.45,30.0%,0,0.80元/平米/月,住宅
社会福利院宿舍,天河-龙洞-龙湖路233号,32400,2007年,70年,1.20,30.0%,0,1.00元/平米/月,住宅
新悦楼(天河),天河-车陂-中横路二巷11号,19100,2012年,70年,1.50,20.0%,1,1.20元/平米/月,住宅
新闻出版社大院,天河-五山-长福路185-192号,38200,2000年,70年,1.50,30.0%,1,0.90元/平米/月,住宅
省建材机械厂宿舍区,天河-岑村-苏庄大街100号,24000,2000年,70年,3.00,30.0%,1,0.50元/平米/月,住宅
馨晖园,天河-东莞庄-东莞庄一横路120-132号,55500,1997年,70年,2.50,34.0%,1,1.00元/平米/月,住宅
上江屋村,天河-天河北-沙和路,19400,1990年,70年,1.20,35.0%,1,1.20元/平米/月,住宅
星河苑(天河),天河-沙河-先烈东横路60号,23600,2006年,70年,1.10,35.0%,1,0.40元/平米/月,住宅
三宝墟教职工新村,天河-长兴-天源路,17200,1991年,70年,2.00,40.0%,1,0.69元/平米/月,住宅
沙东大街小区,天河-沙河-沙东大街,17200,1995年,70年,2.26,30.0%,0,1.50元/平米/月,住宅
瑞景楼,天河-天河公园-粤生街92-100号,48000,1994年,70年,1.50,20.0%,1,1.20元/平米/月,住宅
生物药厂宿舍,天河-天河公园-中山大道西105号,39800,1999年,70年,2.70,15.0%,1,0.70元/平米/月,住宅
省地震局宿舍,天河-五山-五山路,58000,1994年,70年,2.10,60.0%,0,0.80元/平米/月,住宅
省消防总队宿舍,天河-五山-瘦狗岭路491号,38400,2001年,70年,1.50,30.0%,1,0.50元/平米/月,住宅
尚河居,天河-体育西路-广利路85号,54000,2007年,70年,2.40,40.0%,1,1.90元/平米/月,住宅
沙河顶小区,天河-沙河-水萌一横路61号,24400,2000年,70年,3.00,35.0%,1,0.50元/平米/月,住宅
沙河大街小区,天河-沙河-沙河大街,19100,1997年,70年,1.20,30.0%,0,0.80元/平米/月,住宅
沙河机施大院,天河-沙河-先烈东横路11号,27000,1997年,70年,1.80,15.0%,1,0.20元/平米/月,住宅
鑫源楼,天河-沙河-先烈东路,20200,1999年,70年,3.00,20.0%,1,0.80元/平米/月,住宅
儒雅苑小区,天河-科韵路-科新路,25200,1994年,70年,1.70,20.0%,1,3.00元/平米/月,住宅
祥龙苑,天河-棠下-棠德南路,19100,2000年,70年,0.50,36.0%,1,0.80元/平米/月,住宅
祥德楼,天河-天河公园-北社大街10号,27000,1999年,70年,2.30,21.0%,1,0.40元/平米/月,住宅
先烈东路143号大院,天河-沙河-先烈东路143号,25800,1995年,70年,2.50,20.0%,1,1.10元/平米/月,住宅
龙岗路18号大院,天河-沙河-龙岗路18号,24600,1990年,70年,1.20,20.0%,1,0.40元/平米/月,住宅
先烈东路小区,天河-沙河-先烈东路,22800,1993年,70年,2.65,32.0%,1,0.90元/平米/月,住宅
先烈东路254号大院,天河-沙河-先烈东路254号,20800,1995年,70年,1.20,20.0%,1,0.50元/平米/月,住宅
冼村街杨箕东社区,天河-体育西路-黄埔大道西30号,46800,1996年,70年,2.50,12.0%,1,0.90元/平米/月,住宅
象牙厂宿舍,天河-五山-陶庄路5号,21400,1988年,70年,3.00,20.0%,1,0.60元/平米/月,住宅
先烈东横路28号大院,天河-沙河-先烈东横路28号,25200,1995年,70年,1.20,20.0%,0,1.00元/平米/月,住宅
农科院蚕业与农产品加工研究所宿舍,天河-五山-东莞庄一横路133号,34400,1999年,70年,1.20,20.0%,1,0.70元/平米/月,住宅
先烈东横路7号大院,天河-沙河-先烈东横路7号,23000,2000年,70年,1.20,22.0%,1,0.50元/平米/月,住宅
林机场宿舍,天河-龙洞-天源路,20800,2000年,70年,1.20,40.0%,0,0.50元/平米/月,住宅
千禧花园,天河-天河客运站-中元路,29600,2002年,70年,1.60,41.0%,1,1.00元/平米/月,住宅
南铁华庭,天河-五山-汇苑街1-13号,17500,2007年,70年,2.50,20.0%,1,1.60元/平米/月,住宅
龙湖山庄,天河-龙洞-龙湖路70号,19600,2007年、2011年,70年,0.50,50.0%,0,2.00元/平米/月,别墅
能源路小区,天河-五山-能源路,42400,2001年,70年,1.50,15.0%,1,0.90元/平米/月,住宅
农林小区,天河-燕塘-银锭塘后街102号,26000,1997年,70年,3.00,12.0%,1,0.60元/平米/月,住宅
牛利岗社区,天河-沙太南-牛利岗大街1号,20600,1999年,70年,1.50,36.0%,1,0.60元/平米/月,住宅
农业机械研究所宿舍,天河-五山-五山路261号,50216,1998年,70年,1.50,20.0%,1,0.50元/平米/月,住宅
濂泉广场,天河-五山-天源路,16300,1999年,70年,1.50,20.0%,0,0.90元/平米/月,住宅
农业干部学院宿舍,天河-五山-科华街273号,20000,1995年,70年,2.00,26.0%,1,1.80元/平米/月,住宅
荔景花园,天河-东圃-福元路,19600,2001年,70年,4.09,35.0%,1,1.00元/平米/月,住宅
荔苑邨,天河-东圃-荔苑路61号,18300,1999年,70年,1.20,35.0%,1,0.80元/平米/月,住宅
林和东公安住宅区,天河-天河北-林和东路155-171号,59000,2000年,70年,2.60,30.0%,1,2.00元/平米/月,住宅
丽晴轩,天河-东莞庄-东莞庄路21号,57500,2001年,70年,4.23,42.0%,1,1.80元/平米/月,住宅
丽都花园,天河-东圃-中山大道,25200,1997年,70年,2.50,20.0%,1,0.50元/平米/月,住宅
理邦楼,天河-天河公园-华翠街,23000,2000年,70年,1.20,30.0%,1,1.00元/平米/月,住宅
南华工商学院教师宿舍,天河-沙太南-沙太南路109号,25400,1999年,70年,2.60,26.0%,1,0.50元/平米/月,住宅
南骏大厦,天河-龙怡路-天阳路155号,55000,2000年,70年,8.00,35.0%,1,0.90元/平米/月,住宅
乐融阁,天河-东圃-官育路18号,20600,1990年,70年,1.80,29.0%,1,0.23元/平米/月,住宅
南国嘉居,天河-车陂-瑞华路32号,42600,2001年,70年,1.20,30.0%,1,0.80元/平米/月,住宅
浪奇宿舍,天河-车陂-启明大街90号,39900,1998年,70年,3.00,10.0%,1,0.60元/平米/月,住宅
美林海岸花园逸江湾,天河-员村-棕林街50号,64000,2005年,70年,2.30,33.0%,1,6.00元/平米/月,住宅
康湖花园,天河-员村-中大南路28号,19600,2015年,70年,1.50,45.0%,1,5.00元/平米/月,住宅
南海厂宿舍,天河-五山-东莞庄路248-254号,43200,1995年,70年,1.20,26.0%,1,0.80元/平米/月,住宅
康乐新村(天河),天河-东圃-东圃大马路,19400,2001年,70年,2.30,32.0%,1,0.80元/平米/月,住宅
马蹄岗村,天河-天河北-兴华村路129号,16800,1991年,70年,1.20,16.0%,1,0.40元/平米/月,住宅
名圃花园,天河-东圃-祥圃街5号,18300,2006年,70年,1.30,30.0%,1,0.80元/平米/月,住宅
梅园小区,天河-棠下-涌东路,29800,1995年,70年,1.20,30.0%,0,0.60元/平米/月,住宅
民族学院宿舍,天河-天河公园-中山大道西293号,42800,1999年,70年,3.00,75.0%,1,0.50元/平米/月,住宅
绿景阁,天河-天平架-燕兴路14号,25000,2015年,70年,2.30,20.0%,0,0.40元/平米/月,住宅
军体院小区,天河-天河北-禺东西路10号,29000,2003年,70年,2.00,35.0%,0,1.00元/平米/月,住宅
坤隆苑,天河-粤垦-侨源大街9号,44200,2010年,70年,3.50,35.0%,1,1.50元/平米/月,住宅
康平大厦(天河),天河-石牌-天河南二路40号,44400,1996年,70年,3.10,32.0%,1,0.80元/平米/月,住宅
军体院远洋小区,天河-沙河-花生寮29号,18900,2015年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
隆基怡苑,天河-沙太南-牛利岗大街,28600,1999年,70年,2.36,40.0%,1,1.20元/平米/月,住宅
美林海岸花园水晶轩,天河-员村-百合路,63000,2004年,70年,2.44,33.4%,1,1.20元/平米/月,住宅
绿庭苑,天河-天河北-天河北路96号,73500,1998年,70年,3.00,20.0%,1,2.50元/平米/月,住宅
金马广场,天河-黄埔大道西-平云路,58000,2005年,70年,2.50,30.0%,1,3.50元/平米/月,住宅
君华翠轩,天河-沙河-先烈东路198号,39200,2009年,70年,2.50,30.0%,1,2.50元/平米/月,住宅
龙庭阁,天河-珠江新城西-花城大道5号,63500,2009年,70年,1.90,39.0%,1,2.10元/平米/月,住宅
龙溪楼,天河-车陂-车陂路,17500,2001年,70年,1.00,10.0%,1,0.80元/平米/月,住宅
景安花园,天河-东圃-珠吉路5号,18100,2009年,70年,3.00,40.0%,1,1.00元/平米/月,住宅
金棠苑,天河-东圃-棠下涌东路204号,25200,1995年,70年,6.00,10.0%,1,0.50元/平米/月,住宅
景晖苑(天河),天河-天河客运站-元岗路180号,17900,1992年,70年,1.50,30.0%,0,0.60元/平米/月,住宅
龙口东花园小区,天河-龙怡路-龙口东路428号,43800,1998年,70年,2.30,32.0%,0,1.20元/平米/月,住宅
龙愉园,天河-棠东-龙门路,19100,2015年,70年,1.50,30.0%,0,0.90元/平米/月,住宅
金田广场,天河-龙口东-天河北路,34400,2014年,70年,1.20,20.0%,1,0.80元/平米/月,住宅
金沙花园(天河),天河-东圃-桃园西路3号,25800,1999年,70年,2.90,40.0%,1,1.50元/平米/月,住宅
龙口东路小区,天河-天河北-龙口东路149号,46200,2000年,70年,3.20,30.0%,0,0.80元/平米/月,住宅
龙泽大厦,天河-龙口东-龙口东151号,41800,2012年,70年,2.50,30.0%,0,1.50元/平米/月,住宅
龙珠楼,天河-岗顶-龙口东路,45800,1998年,70年,2.00,28.0%,0,0.60元/平米/月,住宅
交通局宿舍(天河),天河-天河公园-荷光路,25400,1998年,70年,1.80,30.0%,0,0.50元/平米/月,住宅
龙口东社区,天河-龙口东-龙口东路,36600,1995年,70年,1.20,34.0%,0,0.50元/平米/月,住宅
吉祥花苑,天河-天河公园-荷光路108-114号,25400,2000年,70年,1.50,20.0%,0,0.90元/平米/月,住宅
佳和新居(桃园西路),天河-东圃-桃园西路,19800,2005年,70年,1.80,30.0%,1,1.80元/平米/月,住宅
建宇轩,天河-天河公园-华景路8-12号,56000,1998年,70年,1.80,29.0%,1,0.30元/平米/月,住宅
海角楼,天河-天河北-天河路93号,48300,1999年,70年,3.00,30.0%,1,1.20元/平米/月,住宅
海棠花园(天河),天河-棠下-棠下涌东路自编300号,22400,2000年,70年,2.00,28.0%,1,0.70元/平米/月,住宅
建材小区,天河-沙太南-苏庄大街100号,22200,1995年,70年,3.00,15.0%,1,0.80元/平米/月,住宅
暨南大学教工宿舍,天河-天河公园-华景路11-15号,49100,1998年,70年,3.70,27.0%,1,0.50元/平米/月,住宅
海外宿舍,天河-科韵路-天河建华路95号,38800,2000年,70年,3.00,30.0%,1,0.60元/平米/月,住宅
嘉惠苑,天河-员村-锦明街5号,26000,2000年,70年,2.00,15.0%,1,0.80元/平米/月,住宅
广州话剧团宿舍,天河-沙河-新一街13号,26200,1995年,70年,1.20,20.0%,1,1.00元/平米/月,住宅
广州嘉禾制药厂宿舍,天河-燕塘-银定塘大街28号,28200,2000年,70年,1.50,33.0%,1,0.80元/平米/月,住宅
广信牡丹阁,天河-体育西路-黄埔大道西191号,42400,1999年,70年,暂无,20.0%,0,0.50元/平米/月,住宅
规划局宿舍(天河),天河-天河公园-中山大道西267号,48100,1997年,70年,2.51,40.0%,1,1.00元/平米/月,住宅
惠苑楼(天河),天河-车陂-车陂北街16号,27800,2000年,70年,1.10,30.0%,1,0.60元/平米/月,住宅
慧仪楼,天河-天河公园-荷光路113-125号,27600,1998年,70年,1.80,30.0%,0,0.50元/平米/月,住宅
广深铁路员工宿舍,天河-天河公园-枫叶路,19400,2015年,70年,1.10,32.0%,0,1.50元/平米/月,住宅
广环大厦,天河-天河北-燕岭路436号,26200,2001年,70年,3.20,38.0%,1,1.00元/平米/月,住宅
广垦科技大厦,天河-粤垦-燕都路80号,20200,2010年,70年,1.20,30.0%,0,0.50元/平米/月,住宅
广东青年干部学院宿舍,天河-沙太南-沙太南路66号,24600,1994年,70年,1.80,21.0%,1,0.50元/平米/月,住宅
环宇大厦(天河),天河-岗顶-石牌东路249号,40400,2000年,70年,2.50,15.0%,1,0.90元/平米/月,住宅
