小区名字,小区地址,均价,容积率,绿化率,有无停车位,物业费,物业类型
沿江中路271-331号小区,越秀-北京路-沿江中路271-331号,40000,暂无,暂无,1,1.20,住宅
解放北路666号小区,越秀-盘福-解放北路666号,34600,暂无,暂无,1,1.00,住宅
美华北路小区,越秀-东山口-美华北路10号,79680,暂无,暂无,1,1.00,住宅
正平中街大院,越秀-淘金-正平中街,41600,4.00,17.0%,1,0.60元/平米/月,住宅
执信中学教师大院,越秀-环市东-环市东路416-8号,49000,2.25,26.0%,0,0.90元/平米/月,住宅
天祥里,越秀-共和路-共和南路,46200,1.50,30.0%,0,0.90元/平米/月,住宅
龟岗二马路小区,越秀-东山口-龟岗二马路,65150,1.20,15.0%,0,0.30元/平米/月,住宅
新河浦社区,越秀-东山口-合群二马路,63000,1.20,30.0%,0,0.50元/平米/月,住宅
青龙坊11-82号小区,越秀-建设-青龙坊11-82号,42881,1.20,30.0%,0,0.60元/平米/月,住宅
回龙里大院,越秀-北京路-朝天路,31000,2.00,20.0%,0,0.90元/平米/月,住宅
较场西路大院,越秀-东川-较场西路,50447,2.55,35.6%,0,0.80元/平米/月,住宅
濠畔街大院,越秀-解放南-濠畔街,40720,2.00,20.0%,1,0.90元/平米/月,住宅
合润广场,越秀-北京路-大南路2号,21400,3.80,20.0%,0,10.00元/平米/月,商住楼
东皋社区,越秀-东川-东风东路490号,42400,1.50,20.0%,0,0.90元/平米/月,住宅
越秀北路438-440号小区,越秀-小北-越秀北路438-440号,43800,1.00,30.0%,1,1.00,住宅
北较场路5号大院,越秀-小北-北较场路5号,37000,1.20,20.0%,1,1.00,住宅
恒福路56号大院宿舍,越秀-淘金-恒福路56号,27200,1.50,30.0%,0,1.00元/平米/月,住宅
瑶台西街小区,越秀-流花-瑶台西街,21810,1.50,30.0%,0,0.90元/平米/月,住宅
贤藏街社区,越秀-北京路-贤藏街,34200,1.20,20.0%,0,0.50元/平米/月,住宅
法政路小区,越秀-小北-法政路8号,57640,1.50,30.0%,0,0.90元/平米/月,住宅
华乐大厦,越秀-淘金-华乐路57号,38200,2.50,30.0%,0,5.00,住宅
操场前8号小区,越秀-一德路-操场前8号,22400,暂无,暂无,0,暂无,住宅
德佑坊,越秀-北京路-北京南路14号,36200,1.50,30.0%,0,0.90,住宅
泰康路小区,越秀-北京路-泰康路,47613,暂无,暂无,0,暂无,住宅
蟾蜍岗小区,越秀-东川-中山二路蟾蜍岗11号,50500,1.20,20.0%,0,0.50,住宅
中山二路27号大院,越秀-农林下路-中山二路27号,42105,暂无,暂无,0,暂无,住宅
厂后街小区,越秀-北京路-厂后街,34800,暂无,暂无,0,暂无,住宅
迎寿里小区,越秀-盘福-迎寿里27号,20400,1.50,30.0%,0,0.90,住宅
下塘东胜街小区,越秀-小北-下塘东胜街四巷3号,31000,暂无,暂无,0,暂无,住宅
东提四马路小区,"越秀-北京路-东提四马路2,4,6,8,10号",30000,暂无,暂无,0,暂无,住宅
东提五马路小区,越秀-北京路-东提五马路1-9号(单号),30800,暂无,暂无,0,暂无,住宅
中山一路50-90号小区,越秀-环市东-中山一路50-90号,49300,暂无,暂无,1,1.00元/平米/月,住宅
海珠南路231-237号小区,越秀-一德路-海珠南路231-237号,30200,暂无,暂无,1,1.00元/平米/月,住宅
合群西路小区,越秀-东山口-合群西路3号,58000,暂无,暂无,0,暂无,住宅
越秀福地轩,越秀-西门口-玛瑙巷31号,40400,暂无,暂无,0,暂无,住宅
越秀中路121-123号大院,越秀-北京路-越秀中路121-123号,45800,暂无,暂无,0,暂无,住宅
龟岗五马路小区,越秀-农林下路-龟岗五马路,48200,暂无,暂无,0,暂无,住宅
起义路215号宿舍,越秀-北京路-起义路215号,36200,暂无,暂无,1,1.00元/平米/月,住宅
新民路小区(越秀区),越秀-北京路-新民路7号,32800,暂无,暂无,0,暂无,住宅
金福楼,越秀-广园东-广园东路1921号,34400,暂无,暂无,0,暂无,住宅
寺右新马路7号大院,越秀-共和路-寺右新马路7号,38200,暂无,暂无,1,1.00元/平米/月,住宅
力启大厦,越秀-东山口-大沙头二马路48号,39600,暂无,暂无,0,暂无,住宅
中山二路50-52号小区,越秀-农林下路-中山二路50-52号,35800,暂无,暂无,1,1.00元/平米/月,住宅
珠光东路小区,越秀-北京路-珠光东路,29400,暂无,暂无,0,暂无,住宅
东风东路562-574号小区,越秀-淘金-东风东路562-574号,42400,暂无,暂无,0,暂无,住宅
保育路1号小区,越秀-共和路-保育路1号,46800,暂无,暂无,0,暂无,住宅
素波巷社区,越秀-北京路-素波新街,43800,暂无,暂无,0,暂无,住宅
仁德里小区,越秀-北京路-仁德里,42000,暂无,暂无,0,暂无,住宅
保乐路小区,越秀-共和路-保乐路9号,45800,暂无,暂无,0,暂无,住宅
大德公馆,越秀-一德路-大德路32-34号,32800,暂无,暂无,0,暂无,商住楼
中山二路23号小区,越秀-农林下路-中山二路23号之一,36200,暂无,暂无,1,1.00,住宅
海珠中路3号小区(越秀区),越秀-北京路-海珠中路3号,30200,暂无,暂无,1,1.00,住宅
梅花路40号-54号小区(双号),越秀-环市东-梅花路40号-54号,53500,暂无,暂无,0,暂无,住宅
陶街小区,越秀-北京路-陶街17号,33400,暂无,暂无,0,暂无,住宅
广东省司法厅宿舍,越秀-小北-下塘西路,26800,暂无,暂无,0,暂无,住宅
升平新街小区,越秀-一德路-升平新街39号,32800,暂无,暂无,1,1.00,住宅
黄华路39号小区,越秀-东风路-黄华路39号,23600,暂无,暂无,0,暂无,住宅
桂花苑,越秀-杨箕-环市中路,23600,暂无,暂无,1,1.00,住宅
犀牛北街小区,越秀-环市东-犀牛北街106号,52500,暂无,暂无,0,暂无,住宅
新桥街小区,越秀-西门口-新桥街2号,29600,暂无,暂无,1,1.00,住宅
仁生里36号小区,越秀-北京路-仁生里36号,37800,暂无,暂无,0,暂无,住宅
侨社街11号住宅楼,越秀-流花-侨社街11号,21000,暂无,暂无,1,1.00,住宅
北较场路14号大院,越秀-小北-北较场路14号,36600,暂无,暂无,1,1.00,住宅
海珠北路植荫里小区,越秀-北京路-海珠北路植荫里3号,29000,暂无,暂无,0,暂无,住宅
广州大学中铁宿舍,越秀-解放北-桂花岗东2号之一,28600,暂无,暂无,1,1.00,住宅
龟岗一马路小区,越秀-东湖-龟岗一马路16号,49500,暂无,暂无,0,暂无,住宅
文兴阁,越秀-北京路-文德南路64号,48200,1.50,30.0%,1,3.00元/平米/月,住宅
纸行路17号小区,越秀-西门口-纸行路17号,27200,1.50,30.0%,0,0.90元/平米/月,住宅
天秀社区,越秀-小北-环市中路282号,51000,2.50,30.0%,0,0.90元/平米/月,住宅
新河浦三横路小区,越秀-东湖-新河浦三横路28号,58500,1.20,20.0%,0,0.50元/平米/月,住宅
永福楼,越秀-黄花岗-永福路42号,31400,2.50,35.0%,0,0.90元/平米/月,住宅
农林上路小区(别墅),越秀-农林下路-农林下路,51500,0.50,50.0%,0,2.00元/平米/月,别墅
竹丝岗二马路47号大院,越秀-东川-竹丝岗二马路47号,43200,1.20,30.0%,0,0.80元/平米/月,住宅
竹丝岗大马路20号大院,越秀-东川-竹丝岗大马路20号,36400,1.20,30.0%,1,0.80元/平米/月,住宅
竹丝岗大马路41号大院,越秀-东川-竹丝岗大马路41号,46200,1.20,30.0%,1,0.80元/平米/月,住宅
竹丝岗大马路22号大院,越秀-环市东-竹丝岗大马路22号,42800,1.20,20.0%,1,0.80元/平米/月,住宅
竹丝岗大马路42号大院,越秀-东川-竹丝岗大马路42号,38400,1.20,30.0%,0,0.50元/平米/月,住宅
珠光公寓,越秀-北京路-珠光路188号,33400,1.20,30.0%,0,1.90元/平米/月,住宅
状元坊小区,越秀-解放南-状元坊98号,19600,1.20,20.0%,1,1.00元/平米/月,住宅
竹丝岗二马路37号大院,越秀-东川-竹丝岗二马路37号,48100,1.20,20.0%,0,0.50元/平米/月,住宅
走马岗中心巷小区,越秀-流花-马岗中心巷,21000,1.20,20.0%,0,0.30元/平米/月,住宅
竹怡居,越秀-小北-越秀北路406号,78500,2.50,23.0%,0,0.90元/平米/月,住宅
文化里小区,越秀-五羊新城-东泰路,38000,2.60,28.0%,0,0.50元/平米/月,住宅
中山医宿舍,越秀-东山口-执信南路,47200,1.20,15.0%,1,0.80元/平米/月,住宅
中山二路四十七号大院,越秀-东川-中山二路47号,49450,1.20,20.0%,1,0.50元/平米/月,住宅
五羊新城明月路省政协大院,越秀-五羊新城-明月二街12-16号,52000,1.20,20.0%,0,0.50元/平米/月,住宅
文德里,越秀-北京路-文明路,43200,1.50,15.0%,0,0.90元/平米/月,住宅
云台里,越秀-解放南-云台里28号,36200,2.50,20.0%,0,0.90元/平米/月,住宅
中山三路葵树庙,越秀-东川-中山三路,39800,2.50,21.0%,0,1.20元/平米/月,住宅
竹丝岗二马路39-1大院,越秀-农林下路-竹丝岗二马路39-1号,52000,1.20,10.0%,0,0.50元/平米/月,住宅
竹馨居,越秀-东山口-竹丝岗四马路2号,44800,3.16,31.6%,1,1.80元/平米/月,住宅
竹丝岗小区,越秀-东川-竹丝岗二马路67号,42200,2.30,10.0%,1,1.00元/平米/月,住宅
竹丝岗大马路23号大院,越秀-东川-竹丝岗大马路23号,42200,1.20,20.0%,0,0.50元/平米/月,住宅
竹丝岗大马路14号大院,越秀-东川-竹丝岗大马路14号,42000,1.20,30.0%,0,0.80元/平米/月,住宅
竹丝岗二马路41号大院,越秀-东川-竹丝岗二马路41号,50000,1.20,30.0%,1,0.80元/平米/月,住宅
筑南小区,越秀-东川-筑南新街8号,43000,1.50,20.0%,1,1.50元/平米/月,住宅
珠江啤酒宿舍,越秀-西门口-致远路35号,20400,2.50,30.0%,0,1.00元/平米/月,住宅
珠光雅居,越秀-越秀南-长兴直街8号,43000,1.50,30.0%,1,1.50元/平米/月,住宅
中山四路134-138号住宅,越秀-农讲所-中山四路134-138号,33800,1.20,30.0%,1,1.50元/平米/月,住宅
王圣堂后街小区,越秀-流花-王圣堂后街,19400,2.90,30.0%,1,0.90元/平米/月,住宅
中冠大厦,越秀-五羊新城-明月路27-43号(单号),46800,1.00,30.0%,1,1.00元/平米/月,住宅
通信宿舍(西区),越秀-东风东-广州大道中605号,23000,1.20,20.0%,0,1.50元/平米/月,住宅
越瑞大厦,越秀-一德路-诗书路5号,39800,3.00,30.0%,0,2.50元/平米/月,住宅
五羊新城雍景台,越秀-五羊新城-寺右二马路57号,44200,4.50,31.0%,1,1.40元/平米/月,住宅
文德楼,越秀-北京路-文德东路,48300,4.00,40.0%,0,0.50元/平米/月,住宅
粤虹大厦,越秀-东川-永安东街33号,57600,2.00,15.0%,1,1.20元/平米/月,住宅
铁路宿舍(中山一路),越秀-共和路-中山一路53号,42600,2.10,33.0%,1,0.90元/平米/月,住宅
粤康阁,越秀-五羊新城-广州大道中183号,48200,2.50,12.0%,1,1.30元/平米/月,住宅
童心路小区,越秀-小北-童心路1-11号,31400,2.51,35.0%,1,0.50元/平米/月,住宅
中庸金寓,越秀-解放中路-长堤大马路99号,30200,2.50,30.0%,0,5.00元/平米/月,住宅
越秀电信小区,越秀-黄花岗-原道路9-15号,48200,3.00,30.0%,0,15.00元/平米/月,住宅
正南大厦,越秀-北京路-正南路15号,32600,1.20,20.0%,1,0.50元/平米/月,住宅
文苑大厦,越秀-北京路-西湖路74号,43000,1.20,15.0%,0,0.50元/平米/月,住宅
越秀北路420号,越秀-小北-越秀北路420号,54500,1.20,30.0%,0,0.50元/平米/月,住宅
长堤湾畔德丰名轩,越秀-解放南-一德中路319-335号,47800,3.50,10.0%,1,2.00元/平米/月,住宅
长大公路宿舍,天河-体育西路-广州大道中,25000,1.20,30.0%,0,0.50元/平米/月,住宅
伟业阁,越秀-西门口-长福西街4号,29800,2.52,34.5%,1,1.60元/平米/月,住宅
越秀大南路小区,越秀-北京路-大南路,31400,1.50,30.0%,0,0.30元/平米/月,住宅
天成路小区,越秀-解放南-天成路,24000,1.48,35.0%,0,1.20元/平米/月,住宅
寺右二马路1-5号院,越秀-五羊新城-寺右二马路1-5号,57500,1.20,30.0%,0,0.50元/平米/月,住宅
越豪大厦,越秀-北京路-越秀北路89号,33000,3.00,10.0%,0,2.50元/平米/月,住宅
统战部大院,越秀-解放中路-米市路58号,42000,2.60,30.0%,0,0.50元/平米/月,住宅
淘金中行宿舍,越秀-淘金-淘金路184号,51000,2.50,20.0%,1,0.50元/平米/月,住宅
永福正街61-87号围院小区,"越秀-环市东-永福正街73,75,77,79,83,85,87号",19400,1.20,20.0%,0,0.50元/平米/月,住宅
淘金街小区,越秀-淘金-淘金街38-40号,50500,2.30,20.0%,1,1.50元/平米/月,住宅
友谊剧院宿舍,越秀-流花-人民北路696号,28200,1.20,28.0%,0,0.50元/平米/月,住宅
银翔花园,越秀-黄花岗-先烈中路92号,43800,3.85,35.0%,1,1.00元/平米/月,住宅
诗家里,越秀-北京路-解放中路,35400,1.20,30.0%,0,0.50元/平米/月,住宅
意达大厦,越秀-东川-东川路27号,46400,2.00,15.0%,1,0.60元/平米/月,住宅
水荫路19号大院,越秀-环市东-水荫路19号,46000,1.50,10.0%,1,0.90元/平米/月,住宅
怡乐园(越秀),越秀-解放中路-光塔路,38200,2.00,20.0%,0,0.90元/平米/月,住宅
幸福小区,越秀-五羊新城-寺右一路,47600,2.50,25.0%,1,0.90元/平米/月,住宅
兴隆小区,越秀-北京路-百灵路,37200,2.00,12.0%,1,0.50元/平米/月,住宅
市公安局宿舍,越秀-农讲所-黄华路42-56号,39400,1.20,20.0%,0,1.00元/平米/月,住宅
省妇幼保健院小区,越秀-流花-广园西路13号,18000,2.54,13.0%,0,0.90元/平米/月,住宅
三育路小区,越秀-东风东-三育路,49100,2.20,30.0%,0,10.00元/平米/月,住宅
市政协机关宿舍,越秀-五羊新城-明月二街12-16号,48600,1.20,30.0%,0,0.50元/平米/月,住宅
怡乐里社区,越秀-解放南-光塔路112号,38000,1.20,30.0%,0,0.50元/平米/月,住宅
悦湖阁,越秀-解放北-东风西路120号,39800,2.50,10.0%,1,1.00元/平米/月,住宅
越秀锦秀大厦,越秀-小北-下塘新村50-52号,38600,2.68,30.0%,1,1.80元/平米/月,住宅
越秀中路125号大院,越秀-农讲所-越秀中路125号,45500,1.20,20.0%,0,0.50元/平米/月,住宅
粤华街小区,越秀-北京路-朝天路,38600,1.50,30.0%,0,0.90元/平米/月,住宅
越秀北路410号小区,越秀-小北-越秀北路410号,48300,1.20,30.0%,0,0.50元/平米/月,住宅
永福路89号大院,越秀-广园东-永福路89号,29400,2.29,32.0%,1,1.80元/平米/月,住宅
御东雅苑,"越秀-北京路-东风西路232,234,236号",79000,5.60,30.0%,1,3.80元/平米/月,住宅
淘金日景台,越秀-淘金-淘金南路,40200,1.50,30.0%,1,0.50元/平米/月,住宅
太平沙小区,越秀-北京路-北京南路,35683,2.10,15.0%,1,1.20元/平米/月,住宅
永安横街15号大院,越秀-东川-永安横街15号,45800,2.50,20.0%,0,0.90元/平米/月,住宅
瑶华商业大厦,越秀-流花-三元里大道437-459号,19700,1.20,30.0%,1,0.50元/平米/月,住宅
永胜中沙小区,越秀-东山口-东湖路,40000,1.20,30.0%,1,0.50元/平米/月,住宅
永安横街大院,越秀-东川-永安横街,46600,1.33,20.0%,1,0.80元/平米/月,住宅
椰诚阁,越秀-越秀南-挹翠路28号,44200,8.40,30.0%,1,1.80元/平米/月,住宅
天河区政府机关宿舍,越秀-环市东-云鹤南街18号,36800,1.20,30.0%,0,0.80元/平米/月,住宅
寺右新马路25号大院,越秀-五羊新城-寺右新马路25号,49500,2.10,20.0%,0,0.50元/平米/月,住宅
顺景阁,越秀-五羊新城-寺右二横路17号,49100,1.30,35.0%,0,0.50元/平米/月,住宅
烟墩新街小区,越秀-东山口-烟墩新街,50500,1.20,30.0%,1,0.50元/平米/月,住宅
人民银行房改房,越秀-淘金-淘金路182号,52000,2.50,20.0%,1,0.90元/平米/月,住宅
三友里大院,越秀-小北-东风中路,37200,1.50,30.0%,1,0.90元/平米/月,住宅
林业和园林局宿舍,越秀-东川-中山二三路,21400,1.20,18.0%,1,0.70元/平米/月,住宅
农讲所小区,越秀-农讲所-高华里,36800,2.00,20.0%,0,0.50元/平米/月,住宅
新南街大院,"越秀-东山口-东华东路新南街22,24号",60500,2.13,20.0%,0,0.90元/平米/月,住宅
三建宿舍,越秀-环市东-淘金路167-169号,42800,1.50,30.0%,0,1.00元/平米/月,住宅
