id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0FFF35UUS,流花湖公园-芙蓉洲,风景名胜;风景名胜相关;旅游景点,110000,tour,流花路100号,113.253103,23.138047,113.24777787381176,23.140723899093764,020-86662196,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFF2EXEQ,伍汉持墓,风景名胜;风景名胜相关;旅游景点,110000,tour,东风东路中山大学附属肿瘤医院,113.288228,23.131069,113.28287222809789,23.13372213099716,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B00141S9LQ,血祭轩辕亭,风景名胜;风景名胜相关;旅游景点,110000,tour,中山二路92号广州起义烈士陵园内(东北角),113.287078,23.129453,113.2817240189148,23.132108285786178,020-83825037,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0H6NZDYOT,中朝人民血谊亭,风景名胜;风景名胜相关;旅游景点,110000,tour,中山二路92号,113.287908,23.129834,113.28255278310353,23.13248804970068,020-83825037;020-83828521,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HKLSR486,石博园,风景名胜;风景名胜相关;旅游景点,110000,tour,中山二路92号广州起义烈士陵园内(东北角),113.288547,23.130206,113.28319081290232,23.13285905348317,020-83825037,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HKLSSRK3,一线天,风景名胜;风景名胜相关;旅游景点,110000,tour,中山二路92号广州起义烈士陵园内(北侧),113.285416,23.12997,113.28006434672012,23.13262718779241,020-83825037,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B00140U3RH,广州起义烈士陵园-广州起义纪念碑,风景名胜;风景名胜;纪念馆,110204,tour,中山二路92号广州起义烈士陵园(西北角),113.284114,23.129856,113.27876414739556,23.13251483071245,020-83825037,广东省,广州市,越秀区,风景名胜,风景名胜,纪念馆
B00140AKR1,广州起义烈士陵园,风景名胜;风景名胜;国家级景点,110202,tour,中山二路92号,113.285873,23.128829,113.28052078202158,23.13148607442736,020-83825037;020-83828521,广东省,广州市,越秀区,风景名胜,风景名胜,国家级景点
B0FFHE4ZDT,广州市基督教东山堂青龙坊聚会点,风景名胜;风景名胜;教堂,110206,tour,华乐路59号华乐大厦2层,113.287711,23.134443,113.2823557618596,23.137095460859168,020-83882460,广东省,广州市,越秀区,风景名胜,风景名胜,教堂
B0HKKSHEDF,生态广场,风景名胜;公园广场;城市广场,110105,tour,中山二路92号广州起义烈士陵园,113.28432,23.129891,113.2789698647943,23.13254956726668,020-83825037,广东省,广州市,越秀区,风景名胜,公园广场,城市广场
B0H02DEIRQ,中国平安珠江督导区,风景名胜;风景名胜相关;旅游景点,110000,tour,东风中路437-445号越秀城市广场,113.271921,23.131344,113.26658516809267,23.134014624200013,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HKLSSKBN,周善奎盆景园,风景名胜;风景名胜相关;旅游景点,110000,tour,中山二路92号广州起义烈士陵园内(东侧),113.288475,23.129108,113.28311899389956,23.13176159092801,020-83825037,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0I2P60PV8,马庄巷社区公园,风景名胜;公园广场;公园,110101,tour,法政右巷与光友街交叉口西南80米,113.273097,23.133044,113.2677599140564,23.13571296054481,[],广东省,广州市,越秀区,风景名胜,公园广场,公园
B0FFH123PP,宜安广场-南厅,风景名胜;风景名胜相关;旅游景点,110000,tour,建设六马路33号宜安广场(淘金地铁站A口步行460米),113.284706,23.134228,113.27935504436238,23.13688435789493,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0JRJHAXGM,仁生里44号民居,风景名胜;风景名胜;风景名胜,110200,tour,仁生里44号,113.272032,23.129099,113.2666962133954,23.131770435539224,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B00141PT4V,广州起义烈士陵园-叶剑英同志纪念碑,风景名胜;风景名胜;纪念馆,110204,tour,中山二路92号广州起义烈士陵园内(西侧),113.284909,23.128871,113.27955812497844,23.13152925760289,020-83828521,广东省,广州市,越秀区,风景名胜,风景名胜,纪念馆
B0FFGRN58P,三·二九起义指挥部旧址纪念馆,风景名胜;风景名胜;纪念馆,110204,tour,越华路小东营5号,113.270033,23.129459,113.26469902015778,23.132131858430423,020-83337700,广东省,广州市,越秀区,风景名胜,风景名胜,纪念馆
B0FFGMSJ7C,广州起义领导人雕像纪念广场,风景名胜;公园广场;城市广场,110105,tour,中山二路92号广州起义烈士陵园内(西侧),113.284923,23.12886,113.27957210637436,23.131518244794503,020-83825037,广东省,广州市,越秀区,风景名胜,公园广场,城市广场
B00140C7B3,小东营清真寺,风景名胜;风景名胜;回教寺,110207,tour,越华路小东营1号,113.269872,23.129317,113.26453817081556,23.131990035742515,020-83193219,广东省,广州市,越秀区,风景名胜,风景名胜,回教寺
B0HKLSRQXS,圣泉湖,风景名胜;风景名胜相关;旅游景点,110000,tour,中山二路92号广州起义烈士陵园内,113.286079,23.128502,113.28072651283448,23.1311589461352,020-83825037,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0JKC5NF4M,小东营38号民居,风景名胜;风景名胜;风景名胜,110200,tour,越华路62号,113.270027,23.129853,113.26469299898068,23.132525704513505,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0FFGQEXFM,叶剑英元帅墓,风景名胜;风景名胜相关;旅游景点,110000,tour,中山三路较场北(广州起义烈士陵园内),113.284907,23.128895,113.27955612612672,23.13155325040594,020-83825037,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HKLSQWP7,军垦第一犁,风景名胜;风景名胜相关;旅游景点,110000,tour,中山二路92号广州起义烈士陵园内(东南角),113.287237,23.128094,113.2818828801004,23.13074962682744,020-83825037,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0J07CGA5G,小东营广场,风景名胜;公园广场;城市广场,110105,tour,越华路50号(越秀区妇幼医院后面),113.270299,23.129489,113.26496478290048,23.13216164578331,[],广东省,广州市,越秀区,风景名胜,公园广场,城市广场
B0JKC5MJIE,小东营19号(锦荣街5号民居),风景名胜;风景名胜;风景名胜,110200,tour,越华路28号,113.270178,23.129883,113.26484386377687,23.132555578925743,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0KGGU7TRB,仁生里广场,风景名胜;公园广场;公园广场,110100,tour,仁生里13号,113.272721,23.129015,113.26738455449588,23.13168589698227,[],广东省,广州市,越秀区,风景名胜,公园广场,公园广场
B0FFLPPI81,银山大厦中心广场,风景名胜;公园广场;城市广场,110105,tour,旧仓巷银山大厦,113.271362,23.12881,113.2660268626313,23.131482092729115,[],广东省,广州市,越秀区,风景名胜,公园广场,城市广场
B00140CHC8,广东革命历史博物馆,风景名胜;风景名胜;红色景区,110210,tour,陵园西路2号大院2号(烈士陵园地铁站D口步行210米),113.283389,23.128447,113.278040218073,23.131107265221893,020-83753901;020-83825846,广东省,广州市,越秀区,风景名胜,风景名胜,红色景区
B0FFHMP8I4,广府原点人口文化长廊,风景名胜;风景名胜相关;旅游景点,110000,tour,都府街与正南路交叉口东南60米,113.268709,23.130061,113.26337611194532,23.13273457781049,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HKLSR47B,海的廊,风景名胜;风景名胜相关;旅游景点,110000,tour,中山二路92号广州起义烈士陵园内,113.283576,23.129754,113.27822688000168,23.132413517069423,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFI3IJYB,都督府,风景名胜;风景名胜相关;旅游景点,110000,tour,广中路都府居住小区,113.268185,23.129496,113.26285258005542,23.132170168317128,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFF3V1SU,广东财政厅旧址,风景名胜;风景名胜相关;旅游景点,110000,tour,北京路374-1附近(公园前地铁站出入口步行370米),113.268766,23.127677,113.2634332245725,23.130351497108297,020-83195442,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HUB7EW2O,吉长里口袋公园,风景名胜;公园广场;公园,110101,tour,大华街,113.268309,23.13286,113.2629762533458,23.135532733154825,[],广东省,广州市,越秀区,风景名胜,公园广场,公园
B0J167YF0D,越秀北路408号民居,风景名胜;风景名胜;风景名胜,110200,tour,越秀北路408号,113.274457,23.134946,113.26911840668424,23.137613005186985,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0FFL6BRXQ,杨匏安旧居陈列馆,风景名胜;风景名胜;风景名胜,110200,tour,越华路116号之17号,113.266997,23.129557,113.26166551333328,23.1322319313956,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0HRV7V2PL,西厢房,风景名胜;风景名胜相关;旅游景点,110000,tour,中山四路42号农讲所旧址纪念馆番禺学宫,113.276282,23.128044,113.27094191733552,23.13071207340667,020-83333936,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFKMP31B,番禺学宫-尊经阁,风景名胜;风景名胜相关;旅游景点,110000,tour,中山四路42号(农讲所地铁站C口步行200米),113.276322,23.128112,113.27098186866922,23.130780007503184,020-83331790,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFF5UAZR,番禺学宫,风景名胜;风景名胜相关;旅游景点,110000,tour,中山四路42号(农讲所地铁站C口步行110米),113.276375,23.127642,113.27103484173426,23.130310145765243,020-83331790;020-83333936,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B00140U1Z3,国民政府旧址,风景名胜;风景名胜相关;旅游景点,110000,tour,吉祥路118号(公园前地铁站出入口步行460米),113.266295,23.129218,113.26096406509711,23.131893509371697,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B00140UHIZ,广州圣心大教堂,风景名胜;风景名胜;教堂,110206,tour,一德路旧部前56号,113.260262,23.114589,113.2549358168321,23.11727349862802,020-83392860,广东省,广州市,越秀区,风景名胜,风景名胜,教堂
B0FFFVJ4C1,石室圣心大教堂-石室耶稣圣心堂,风景名胜;风景名胜;教堂,110206,tour,一德中路(一德路地铁站B口步行350米),113.260092,23.114523,113.25476590710372,23.11720759225072,020-83336761,广东省,广州市,越秀区,风景名胜,风景名胜,教堂
B0FFGIQQZ9,石室圣心大教堂-天主像,风景名胜;风景名胜相关;旅游景点,110000,tour,一德路56号(一德路地铁站B口步行400米),113.260097,23.114687,113.25477089360028,23.117371523251563,020-83334180,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFG1U77H,圣心楼,风景名胜;风景名胜;教堂,110206,tour,一德路旧部前56号之八石室天主堂内,113.260126,23.114419,113.25479989699689,23.11710362153805,020-83334180,广东省,广州市,越秀区,风景名胜,风景名胜,教堂
B0FFG9J3MV,主教府,风景名胜;风景名胜;教堂,110206,tour,一德路旧部前56号(一德路地铁站B口步行420米),113.25961,23.115178,113.25428410045129,23.117862507584693,[],广东省,广州市,越秀区,风景名胜,风景名胜,教堂
B0FFF67RVF,濠畔街清真寺,风景名胜;风景名胜;寺庙道观,110205,tour,濠畔街378号,113.254126,23.115507,113.24880213360392,23.11819284206063,[],广东省,广州市,越秀区,风景名胜,风景名胜,寺庙道观
B0G0MLONFL,潮州八邑会馆,风景名胜;风景名胜;风景名胜,110200,tour,长堤大马路348号广州市真光学校校内,113.256971,23.111118,113.25164650990314,23.11380501829149,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0FFGZG2AF,珠江夜景,风景名胜;风景名胜相关;旅游景点,110000,tour,沿江西路(近南方大厦对面),113.26045,23.110709,113.25512398068608,23.11339501328594,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0KB9U6E8T,石室广场,风景名胜;公园广场;城市广场,110105,tour,一德路与劳动路交汇处(一德路地铁站B口步行360米),113.260238,23.113605,113.25491189498752,23.1162899106404,[],广东省,广州市,越秀区,风景名胜,公园广场,城市广场
B0FFHMP0GL,激战鲨鱼岛,风景名胜;风景名胜相关;旅游景点,110000,tour,人民南路88号广州市越秀儿童公园,113.25496,23.111529,113.24963616440483,23.11421632010205,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFG9ITLF,状元坊牌坊,风景名胜;风景名胜;风景名胜,110200,tour,状元坊与人民南路交叉口东20米,113.253272,23.113809,113.2479484601744,23.11649566280415,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0FFI8EL61,神父楼,风景名胜;风景名胜相关;旅游景点,110000,tour,一德路旧部前56号之八石室天主堂内,113.260577,23.11472,113.2552506459978,23.117404318752563,020-83334180,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0H2PHOHSR,捕鱼达人,风景名胜;风景名胜相关;旅游景点,110000,tour,人民南路88号广州市越秀儿童公园,113.254589,23.111583,113.24926526908747,23.114270368040028,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFHMOZUC,逍遥水母,风景名胜;风景名胜相关;旅游景点,110000,tour,人民南路88号广州市越秀儿童公园,113.254419,23.11177,113.24909530435494,23.114457321726416,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0J1MZX8K5,新爱群大厦,风景名胜;风景名胜;风景名胜,110200,tour,沿江西路113号,113.256828,23.10943,113.25150367681287,23.11211774999397,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0FFFVHJVI,玉带濠,风景名胜;风景名胜相关;旅游景点,110000,tour,人民南路222-1号,113.253191,23.115501,113.24786736545774,23.11818698160813,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0IUOZ6ITQ,人民南历史文化街区,风景名胜;风景名胜;风景名胜,110200,tour,人民南路,113.252969,23.110994,113.2476457173168,23.113681854604494,[],广东省,广州市,荔湾区,风景名胜,风景名胜,风景名胜
B0FFH11ST5,明珠影画院旧址,风景名胜;风景名胜相关;旅游景点,110000,tour,长堤大马路254-256号附近,113.260728,23.111684,113.25540177047716,23.114369500016245,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B00140U3MF,大新街文化广场,风景名胜;公园广场;城市广场,110105,tour,大新路,113.261044,23.116585,113.25571727358604,23.11926836298593,[],广东省,广州市,越秀区,风景名胜,公园广场,城市广场
B0FFHMP5VT,森林狩猎,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园内(近东秀湖畔)金印游乐场内,113.267896,23.138288,113.26256322267716,23.140958847927774,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HR0GRSIT,万乐飞船,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园金印游乐场,113.267544,23.138159,113.2622115108028,23.14083013423903,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFHLTOCT,情逸,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园内(东南角),113.268093,23.137879,113.26276009171788,23.140549877215854,020-86661950,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HRV7VEEL,越秀公园-母婴室,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园(东北角),113.267414,23.141514,113.26208138755835,23.144183888056247,020-86661950,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFHLMLHV,太空漫步游客,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园金印游乐场,113.267679,23.138199,113.2623464014837,23.14087002872306,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HRVRY2QO,健身小广场,风景名胜;公园广场;城市广场,110105,tour,解放北路988号越秀公园金印游乐场,113.266559,23.13907,113.2612272069846,23.14174140603692,[],广东省,广州市,越秀区,风景名胜,公园广场,城市广场
B0FFG2AOIU,西汉南越国人字顶分室大墓,风景名胜;风景名胜;纪念馆,110204,tour,解放北路988号,113.267795,23.137539,113.26246235363035,23.14021021388413,[],广东省,广州市,越秀区,风景名胜,风景名胜,纪念馆
B0FFFWI7PG,越秀公园-竹林景区,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园内(北侧),113.265912,23.142298,113.26058046784227,23.14496852350064,020-86661950,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFHLLQT7,杨铨像,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园内(东南角),113.268247,23.13757,113.26291398761676,23.14024089493825,020-86661950,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFHNSGYP,欢乐转马,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园金印游乐场,113.267634,23.138183,113.26230143817818,23.14085406502816,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFHLLXHI,越秀公园-容庚像,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园内(东南角),113.268193,23.137479,113.26286003760625,23.140149968183376,020-86661950,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFHLTI4Z,胡根天像,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园内(东南角),113.268148,23.137446,113.26281507630505,23.14011701208806,020-86661950,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B00140BNNF,越秀公园,风景名胜;公园广场;公园,110101,tour,解放北路988号,113.265561,23.140096,113.26022986816014,23.142767605386428,020-86661950,广东省,广州市,越秀区,风景名胜,公园广场,公园
B0FFHLLTT5,越秀公园-朱光市长像,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园内(东南角),113.267949,23.137365,113.2626162421748,23.14003617952636,020-86661950,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HUBSCLGK,越秀公园-圆炮台遗址,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园(北侧),113.266578,23.143195,113.2612459157414,23.14586475940245,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B00141PT7R,碑廊,风景名胜;风景名胜相关;旅游景点,110000,tour,先烈中路79号,113.267743,23.136711,113.26241045060488,23.139382578538868,020-86661950,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HUKS8E1L,海山仙馆石刻,风景名胜;风景名胜相关;旅游景点,110000,tour,镇海路99号广州博物馆仲元楼展区,113.267896,23.136901,113.26256331580883,23.139572400132742,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B00141PT1J,海员亭,风景名胜;风景名胜相关;旅游景点,110000,tour,越秀山小蟠龙岗镇海楼东侧,113.266626,23.137498,113.2612942621684,23.14016998931785,020-86661950,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0HUKM72P1,明城墙,风景名胜;风景名胜相关;旅游景点,110000,tour,镇海路99号广州博物馆镇海楼展区,113.265941,23.137878,113.26060974353108,23.140550260050865,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFHLLRWC,越秀公园-广州植树造林碑记,风景名胜;风景名胜相关;旅游景点,110000,tour,解放北路988号越秀公园内(北侧),113.265651,23.143065,113.26031960452556,23.145735376225737,020-86661950,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B00141PT0I,礼村村共青团绿色公园,风景名胜;公园广场;公园,110101,tour,礼村渤海路2号,113.318509,23.013312,113.31310635169758,23.01596477098446,[],广东省,广州市,番禺区,风景名胜,公园广场,公园
B0FFHMAPDZ,高氏祠堂,风景名胜;风景名胜;风景名胜,110200,tour,礼村北约街13巷4号,113.316142,23.011346,113.31074426974784,23.01400403197236,[],广东省,广州市,番禺区,风景名胜,风景名胜,风景名胜
B0FFLMEOEW,基督教大石聚会点,风景名胜;风景名胜;教堂,110206,tour,富石路与石北工业路交叉口东80米,113.313959,23.014455,113.30856543086108,23.01711571112465,[],广东省,广州市,番禺区,风景名胜,风景名胜,教堂
B0FFH5FJE9,华光庙,风景名胜;风景名胜;寺庙道观,110205,tour,礼村东路与新光快速入口交叉口西80米,113.32052,23.011831,113.31511335574982,23.01448062977445,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFIB5LIY,大王宫,风景名胜;风景名胜相关;旅游景点,110000,tour,礼村西路21号,113.316094,23.009931,113.31069646169912,23.012589732471213,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFIYIFMP,芊观园,风景名胜;风景名胜相关;旅游景点,110000,tour,景华南路莲广场(大石地铁站A口步行330米),113.31825,23.018139,113.31284755179112,23.020790170461805,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFG9J3N1,猛涌牌坊,风景名胜;风景名胜相关;旅游景点,110000,tour,香江大道,113.310945,23.012013,113.30555754618872,23.01468023334313,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFJ34M28,东涧公祠,风景名胜;风景名胜;寺庙道观,110205,tour,南大路与新光快速出口交叉口北100米,113.322837,23.013211,113.31742551850247,23.015855647460345,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFH18LF5,梁氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,新光快速路悦凯中心(大石地铁站东南),113.323276,23.01477,113.31786351215048,23.01741314000361,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0HKRAP3UB,锦岗长隆公园(建设中),风景名胜;公园广场;公园,110101,tour,猛涌公路与猛涌新区二巷交叉口东160米,113.310644,23.013683,113.30525702199692,23.01635005144172,[],广东省,广州市,番禺区,风景名胜,公园广场,公园
B0J1CUDL16,海珠中路151、153号民居,风景名胜;风景名胜;风景名胜,110200,tour,海珠中路153号,113.256577,23.121337,113.25125197116364,23.12401995152785,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B00140TBG8,怀圣清真寺,风景名胜;风景名胜;回教寺,110207,tour,光塔路56号,113.258962,23.12283,113.25363589203972,23.1255116260197,020-83333593,广东省,广州市,越秀区,风景名胜,风景名胜,回教寺
B0FFGJVL9F,苏鸣一旧居,风景名胜;风景名胜;纪念馆,110204,tour,玛瑙巷53号(西门口地铁站B口步行250米),113.258065,23.124767,113.25273915666334,23.12744813775893,[],广东省,广州市,越秀区,风景名胜,风景名胜,纪念馆
B00141JGIF,伦文叙纪念广场,风景名胜;公园广场;城市广场,110105,tour,中山六路225号(西门口地铁站B口步行80米),113.257057,23.125057,113.2517315427392,23.127738316929204,[],广东省,广州市,越秀区,风景名胜,公园广场,城市广场
B0FFF3UV97,南粤先贤馆,风景名胜;风景名胜相关;旅游景点,110000,tour,惠福西路201-223号,113.25939,23.120474,113.25406385064647,23.123156430264338,020-83323508,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B00140UG8Y,五仙古观,风景名胜;风景名胜;寺庙道观,110205,tour,惠福西路233号,113.25991,23.120649,113.25458358702488,23.12333116555553,020-83347126,广东省,广州市,越秀区,风景名胜,风景名胜,寺庙道观
B0J1CCEVGV,马良巷1、3号民居(不对外开放),风景名胜;风景名胜;风景名胜,110200,tour,海珠中路,113.256745,23.121066,113.2514199277196,23.123749017838502,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0JR35FWE9,华成里2号民居,风景名胜;风景名胜;风景名胜,110200,tour,人民中路与洪圣直交叉口东140米,113.254942,23.122537,113.2496174319553,23.125219834514706,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0H2MS30S7,三元巷小广场,风景名胜;公园广场;城市广场,110105,tour,惠福西路三元巷,113.255578,23.12135,113.2502533135906,23.12403318418392,[],广东省,广州市,越秀区,风景名胜,公园广场,城市广场
B0FFIGH8ZS,梁宅,风景名胜;风景名胜相关;旅游景点,110000,tour,惠福西路与竹篙巷交叉口西北100米,113.25863,23.120758,113.25330418067811,23.12344057968101,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFGB97D1,广州历史建筑纸行路414345号民居,风景名胜;风景名胜相关;旅游景点,110000,tour,成美新街广州市第二十四中学东侧,113.254949,23.122515,113.24962443133896,23.1251978420654,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0IUJ7HH7K,海珠中历史文化街区,风景名胜;风景名胜;风景名胜,110200,tour,惠福西路93号,113.256395,23.120614,113.25107008512228,23.12329729127992,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0FFFGYPDC,妙吉祥室,风景名胜;风景名胜;风景名胜|科教文化服务;科教文化场所;科教文化场所,110200|140000,tour,海珠中路123号,113.256309,23.120342,113.25098413384548,23.12302542316933,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B00141JG09,西城门瓮城遗址,风景名胜;风景名胜相关;旅游景点,110000,tour,中山七路与人民中路的交汇处,113.254276,23.125126,113.2489514484414,23.12780790817155,[],广东省,广州市,荔湾区,风景名胜,风景名胜相关,旅游景点
B0JR3SFNAP,纸行路42号民居,风景名胜;风景名胜;风景名胜,110200,tour,纸行路42号,113.255052,23.122199,113.2497274215282,23.124881949851183,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0FFGTLMQS,五羊仙迹,风景名胜;风景名胜;风景名胜,110200,tour,惠福西路233号,113.259908,23.120368,113.25458160685646,23.12305028048896,020-83323508,广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0JR35FALH,通宁道26号民居,风景名胜;风景名胜;风景名胜|商务住宅;商务住宅相关;商务住宅相关,110200|120000,tour,通宁道(西门口地铁站B口步行360米),113.254704,23.123422,113.24937944256676,23.12610452133304,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0JR35BFK6,安义新街10号民居,风景名胜;风景名胜;风景名胜,110200,tour,安义新街,113.25444,23.121353,113.2491156562222,23.12403640805078,[],广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0FFHMP09O,铿园,风景名胜;风景名胜相关;旅游景点,110000,tour,中山六路营房巷(公园前地铁站I2口步行340米),113.259862,23.124927,113.25453532383244,23.127607450122383,[],广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFKON96Z,禁钟楼,风景名胜;风景名胜;风景名胜,110200,tour,惠福西路233号,113.259827,23.120959,113.25450060715258,23.123641071224554,020-83323508,广东省,广州市,越秀区,风景名胜,风景名胜,风景名胜
B0H23MQA5N,广州儿童剧团诞生地及团部旧址,风景名胜;风景名胜相关;旅游景点,110000,tour,梯云东路42号(文化公园地铁站E口步行480米),113.245305,23.110435,113.23998226963336,23.113122891367887,[],广东省,广州市,荔湾区,风景名胜,风景名胜相关,旅游景点
B00141PT8B,五眼井,风景名胜;风景名胜;风景名胜,110200,tour,上九路西来初地西来后街(华林寺地铁站E口步行220米),113.247388,23.115325,113.24206503394764,23.118011161697684,[],广东省,广州市,荔湾区,风景名胜,风景名胜,风景名胜
B0FFF58SJJ,福胜庵,风景名胜;风景名胜;寺庙道观,110205,tour,福安街15-1号,113.246896,23.112666,113.2415732059842,23.11535319985741,020-81710162,广东省,广州市,荔湾区,风景名胜,风景名胜,寺庙道观
B00140WAPY,佛协道场,风景名胜;风景名胜;寺庙道观,110205,tour,六榕街道永安约31号,113.253764,23.131889,113.24843912908386,23.13456826753908,[],广东省,广州市,越秀区,风景名胜,风景名胜,寺庙道观
B00141QXU2,珠江夜游(天字码头),风景名胜;风景名胜相关;旅游景点,110000,tour,沿江中路200号天字码头,113.271155,23.114704,113.2658210008538,23.117381979713112,020-38063374;020-38063543,广东省,广州市,越秀区,风景名胜,风景名胜相关,旅游景点
B0FFHLTGE9,粤剧艺术博物馆-游览图,风景名胜;风景名胜相关;旅游景点,110000,tour,恩宁路127号粤剧艺术博物馆,113.238701,23.116417,113.23337644128593,23.11910049487837,[],广东省,广州市,荔湾区,风景名胜,风景名胜相关,旅游景点
